genus	Kingdom	Phylum	Class	Order	Family	mean_rel_abund_pct
g__Syncephalastrum	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Syncephalastraceae	2e-04
g__Trimorphomyces	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Trimorphomycetaceae	2e-04
g__Xenasma	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Xenasmataceae	2e-04
g__Aaosphaeria	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Dacampiaceae	1e-04
g__Amphisphaeria	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	f__Amphisphaeriaceae	1e-04
g__Articulospora	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Discinellaceae	1e-04
g__Atrocalyx	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lophiotremataceae	1e-04
g__Ballistosporomyces	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Chionosphaeraceae	1e-04
g__Botryobambusa	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Botryosphaeriales	f__Botryosphaeriaceae	1e-04
g__Catenaria	k__Fungi	p__Blastocladiomycota	c__Blastocladiomycetes	o__Blastocladiales	f__Catenariaceae	1e-04
g__Cercophora	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Neoschizotheciaceae	1e-04
g__Chaetospermum	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Sebacinaceae	1e-04
g__Cortinarius	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	1e-04
g__Cyrenella	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiales_fam_Incertae_sedis	1e-04
g__Distoseptispora	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Distoseptisporales	f__Distoseptisporaceae	1e-04
g__Entyloma	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Entylomatales	f__Entylomataceae	1e-04
g__Fantasmomyces	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariomycetes_ord_Incertae_sedis	f__Sordariomycetes_fam_Incertae_sedis	1e-04
g__Funneliformis	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	1e-04
g__Gyrographa	k__Fungi	p__Ascomycota	c__Arthoniomycetes	o__Arthoniales	f__Roccellaceae	1e-04
g__Hawksworthiomyces	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Ophiostomatales	f__Ophiostomataceae	1e-04
g__Helminthosporium	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Massarinaceae	1e-04
g__Kordyana	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Exobasidiales	f__Brachybasidiaceae	1e-04
g__Lasionectria	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	1e-04
g__Leptosphaeria	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Leptosphaeriaceae	1e-04
g__Linteromyces	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	1e-04
g__Medicopsis	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Neohendersoniaceae	1e-04
g__Memnoniella	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	1e-04
g__Moniliella	k__Fungi	p__Basidiomycota	c__Moniliellomycetes	o__Moniliellales	f__Moniliellaceae	1e-04
g__Monocillium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	1e-04
g__Muriformispora	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Neohendersoniaceae	1e-04
g__Mycocitrus	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	1e-04
g__Myrothecium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	1e-04
g__Myxozyma	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Lipomycetaceae	1e-04
g__Nectriopsis	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	1e-04
g__Neonectria	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	1e-04
g__Nothogenia	k__Rhodoplantae	p__Rhodophyta	c__Florideophyceae	o__Nemaliales	f__Scinaiaceae	1e-04
g__Paraisaria	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Ophiocordycipitaceae	1e-04
g__Phyllozyma	k__Fungi	p__Basidiomycota	c__Spiculogloeomycetes	o__Spiculogloeales	f__Spiculogloeaceae	1e-04
g__Pithoascus	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	1e-04
g__Plectosphaerellaceae_gen_Incertae_sedis	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	1e-04
g__Porites	k__Metazoa	p__Cnidaria_phy_Incertae_sedis	c__Anthozoa	o__Scleractinia	f__Poritidae	1e-04
g__Protocreopsis	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	1e-04
g__Pseudomassaria	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	f__Pseudomassariaceae	1e-04
g__Pyrenochaetopsidaceae_gen_Incertae_sedis	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pyrenochaetopsidaceae	1e-04
g__Ruhlandiella	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pezizaceae	1e-04
g__Ruinenia	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Ruineniaceae	1e-04
g__Schizothyrium	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Schizothyriaceae	1e-04
g__Seimatosporium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	f__Sporocadaceae	1e-04
g__Sesquicillium	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	1e-04
g__Setophoma	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	1e-04
g__Sporisorium	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Ustilaginaceae	1e-04
g__Thermothelomyces	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	1e-04
g__Zymoseptoria	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	1e-04
g__Acrocordiella	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Requienellaceae	0
g__Anthracocystis	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Ustilaginaceae	0
g__Arcuatospora	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	0
g__Ceratocystis	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Ceratocystidaceae	0
g__Chloroidium	k__Viridiplantae	p__Chlorophyta	c__Trebouxiophyceae	o__Chlorellales	f__Oocystaceae	0
g__Claroideoglomus	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Entrophosporales	f__Entrophosporaceae	0
g__Crocicreas	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	0
g__Daucus	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Apiales	f__Apiaceae	0
g__Derxomyces	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	0
g__Dictyocheirospora	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Dictyosporiaceae	0
g__Dothiorella	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Botryosphaeriales	f__Botryosphaeriaceae	0
g__Flagellospora	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Leotiales	f__Leotiales_fam_Incertae_sedis	0
g__GS08_gen_Incertae_sedis	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__GS08	f__GS08_fam_Incertae_sedis	0
g__Hyphozyma	k__Fungi	p__Ascomycota	c__Ascomycota_cls_Incertae_sedis	o__Ascomycota_ord_Incertae_sedis	f__Ascomycota_fam_Incertae_sedis	0
g__Kernia	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	0
g__Leptosillia	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Leptosilliaceae	0
g__Liposcelis	k__Metazoa	p__Arthropoda	c__Insecta	o__Psocodea	f__Liposcelididae	0
g__Lophiotrema	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lophiotremataceae	0
g__Mangifericomes	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporales_fam_Incertae_sedis	0
g__Micropeltis	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanoromycetes_ord_Incertae_sedis	f__Micropeltidaceae	0
g__Neocosmospora	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	0
g__Phialemoniopsis	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariomycetes_ord_Incertae_sedis	f__Sordariomycetes_fam_Incertae_sedis	0
g__Polyphilus	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	0
g__Pseudoneoconiothyrium	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Roussoellaceae	0
g__Rachicladosporium	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Cladosporiales	f__Cladosporiaceae	0
g__Ranunculus	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Ranunculales	f__Ranunculaceae	0
g__Sebastes	k__Metazoa	p__Chordata	c__Actinopterygii	o__Scorpaeniformes	f__Sebastidae	0
g__Sphaeropsis	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Botryosphaeriales	f__Botryosphaeriaceae	0
g__Talaromyces	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	0
g__Xenoroussoella	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Roussoellaceae	0
g__Zopfiella	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	0
