run	g__Acer	g__Acremonium	g__Actinomucor	g__Agaricales_gen_Incertae_sedis	g__Albifimbria	g__Allium	g__Allocryptovalsa	g__Allovahlkampfia	g__Alternaria	g__Amyloporia	g__Anthracina	g__Antrodiella	g__Arabidopsis	g__Arthrocatena	g__Ascotricha	g__Aspergillus	g__Aureobasidium	g__Auricularia	g__Baltazaria	g__Basidiodendron	g__Beauveria	g__Bipolaris	g__Bjerkandera	g__Blumeria	g__Botryotrichum	g__Botrytis	g__Brassica	g__Buckleyzyma	g__Bullera	g__Bulleribasidium	g__Camarops	g__Candida	g__Candolleomyces	g__Cercozoa_gen_Incertae_sedis	g__Cerrena	g__Chaetomium	g__Cheilymenia	g__Chlamydomonas	g__Chlorococcum	g__Chrysothrix	g__Citrus	g__Cladosporium	g__Clitocybe	g__Clonostachys	g__Coleosporium	g__Collariella	g__Colletotrichum	g__Coniosporium	g__Coprinopsis	g__Cordana	g__Coronicium	g__Cryptococcus	g__Cucumis	g__Cucurbita	g__Curvibasidium	g__Curvularia	g__Cutaneotrichosporon	g__Cyanosporus	g__Cylindrobasidium	g__Cystobasidiomycetes_gen_Incertae_sedis	g__Cystobasidium	g__Cystofilobasidium	g__Daedaleopsis	g__Daucus	g__Debaryomyces	g__Debaryomycetaceae_gen_Incertae_sedis	g__Didymella	g__Dioszegia	g__Draba	g__Edenia	g__Elmerina	g__Elymus	g__Enterocarpus	g__Entyloma	g__Epicoccum	g__Erythrobasidium	g__Eukaryota_gen_Incertae_sedis	g__Exophiala	g__Fibroporia	g__Fibulomyces	g__Filobasidium	g__Flammulina	g__Fomitopsis	g__Fusarium	g__Genolevuria	g__Glycine	g__Golubevia	g__Hannaella	g__Harzia	g__Heterobasidion	g__Hexagonia	g__Holtermannia	g__Humicola	g__Humulus	g__Hyphoderma	g__Hyphodontia	g__Hypholoma	g__Hyphopichia	g__Inonotus	g__Ipomoea	g__Irpex	g__Irpicaceae_gen_Incertae_sedis	g__Ischnoderma	g__Jaminaea	g__Kazachstania	g__Knufia	g__Kurtzmaniella	g__Lasiobolidium	g__Lasiobolus	g__Lentinula	g__Lepista	g__Leptodictyum	g__Leptospora	g__Linnemannia	g__Lithohypha	g__Loweomyces	g__Lyomyces	g__Malassezia	g__Marasmius	g__Melanophyllum	g__Meyerozyma	g__Microdochium	g__Moesziomyces	g__Mortierella	g__Mucor	g__Musa	g__Myriangiales_gen_Incertae_sedis	g__Naganishia	g__Neoacremonium	g__Neoascochyta	g__Neocamarosporium	g__Neoceratosperma	g__Neocucurbitaria	g__Neosetophoma	g__Neurospora	g__Nigrospora	g__Nothophoma	g__Ochrocladosporium	g__Oligophagozyma	g__Oxyporus	g__Papiliotrema	g__Paradevriesia	g__Paraphoma	g__Parasarocladium	g__Peltaster	g__Penicillium	g__Peniophora	g__Peniophorella	g__Perenniporia	g__Periconia	g__Peroneutypa	g__Pestalotiopsis	g__Pezizales_gen_Incertae_sedis	g__Phaeococcomyces	g__Phaeosphaeria	g__Phaeosphaeriaceae_gen_Incertae_sedis	g__Phanerochaete	g__Phlebia	g__Pholiota	g__Phomatospora	g__Phyllanthus	g__Physisporinus	g__Pichia	g__Pithomyces	g__Pithya	g__Plectosphaerella	g__Pleurotus	g__Poa	g__Polyporaceae_gen_Incertae_sedis	g__Porostereum	g__Preussia	g__Prunus	g__Pseudeurotium	g__Pseudogymnoascus	g__Pseudomicrostroma	g__Pseudomuriella	g__Puccinia	g__Pyrenochaetopsis	g__Pyricularia	g__Radulomyces	g__Raphanus	g__Rasamsonia	g__Rhizophlyctis	g__Rhodosporidiobolus	g__Rhodotorula	g__Rosa	g__Saccharomyces	g__Saitozyma	g__Sarocladium	g__Sawadaea	g__Scenedesmaceae_gen_Incertae_sedis	g__Schizophyllum	g__Setomelanomma	g__Setophoma	g__Sida	g__Sirobasidium	g__Sistotrema	g__Sistotremastrum	g__Skvortzovia	g__Solicoccozyma	g__Sporisorium	g__Sporobolomyces	g__Stagonosporopsis	g__Stereaceae_gen_Incertae_sedis	g__Stereum	g__Sterigmatomyces	g__Streblotrichum	g__Strobilurus	g__Symmetrospora	g__Tausonia	g__Thermomyces	g__Torula	g__Toxicocladosporium	g__Trametes	g__Trechispora	g__Trichoderma	g__Trichomerium	g__Trichomonascus	g__Trichosporon	g__Trichothecium	g__Triticum	g__Tulasnellaceae_gen_Incertae_sedis	g__Tyromyces	g__Ustilaginoidea	g__Ustilago	g__Uwebraunia	g__Vacuiphoma	g__Vishniacozyma	g__Wallemia	g__Wickerhamomyces	g__Xeromyces	g__Xylodon	g__Zasmidium	g__Zymoseptoria	Unassigned
SRR11604871	0	0	0	0	0	0.622710622710623	0	0	0	0	0	0	0	0	0	0.0122100122100122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.573870573870574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158730158730159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36752136752137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02564102564103	0.366300366300366	0	0	0	0	0	0	0	0.21978021978022	0	0	0	0	0	0	0	0.683760683760684	0	0	0	0	0.183150183150183	0	0	0	83.5286935286935	0	0	0	0	0	0.952380952380952	0.854700854700855	0	0	3.77289377289377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598290598290598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476190476190476	0	0	1.68498168498168	0	0	0	0	0	0	0	0.0244200244200244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89377289377289
SRR11604872	0	0	0	0	0	0	0	0	0.041385589537723	0	0	0	2.71655009725614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08678558126061	0	0	0.0902205851922361	0	0	0.906344410876133	1.6612175640442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27289657741174	0	0	0	0	0	0	0	0	0	0	0	0.770599677192402	0	0	0	0	0	0	0	0.851715432686339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.837644332243513	0	0	0	76.1072714480818	0	0	0	0	0	0	2.51376070852129	0	0	0	0	0	0	0	0	0	0	0	0	0.0248313537226338	0	0	0	0	0	0	0	0.0835988908662004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411372760004966	0	0	0	0	0	0	0	0	0	0	0	0.235897860365021	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206927947688615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.568638000248314	0	0	0	0	0	0	0	0	0	8.61234118280015
SRR11604873	0	0	0	0.147182207306495	0	0.00426615093642013	0	0	0	0	0	0	0	0	0	0.64063366561909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78265383029252	0	0	0	0	0	0	0	0	0	0	0	0	0.360489754127501	0	0	0	0	0	0.374710257248901	0	0	0	0	0	0	0	0	0	0	0	3.93907936462792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00213307546821007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72079464171442	0	0	0	0	0	0	0	0	66.8285433938653	0	0	0	0	0	0	0.182022439953926	0	0	0	0	0	0	0	0	0	1.96953968231396	0.273033659930888	0	0	0	0	0	0	0	0	0	0	0	0	0	8.14123803700175	0	0	0	0	0.287965188208359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49955205415168	0	0	0.937131155700289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15440622289217	0	0	0	0	0	0.31427311898295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429459194266293	0.207619345572446	0	0	0	0	0	0	3.80327355981855
SRR11604876	0	0	0.160293107396382	0	0	0	0	0	0	0	0	0	3.56461338829097	0	0	0	0	0	0	0	0	0	0	0	2.83184489733608	0	0	0	0	0	0	0	0	8.96114800396916	0	0	0	0.999923669948859	0	0	0.0457980306846806	0.0152660102282269	0	0	0	0.320586214792764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90825127852836	0	0	0	0	0	0	7.29715288909244	0	0	0	0	0	0	0	0	0	0	2.05327837569651	0	0	0	0	0	0	0	0.480879322189146	2.43492863140218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58766506373559	19.1359438210824	0	0	0	0	2.1601404472941	0	0	0	12.2738722234944	0	0	0	0	0	3.84703457751317	10.1900618273414	0	0	0	0	0	0	0	0	0	3.4653843218075	0	0	0	0	0	0	0	0	0	0	0.0305320204564537	0	0	0	0	0	0	0.58010838867262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0305320204564537	0	0	0	0	0	0	0	0	0	0.0610640409129074	0.328219219906877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39676360583162	0	0	0.740401496069002	0	0	0	0.480879322189146	0	0	0	0	0	0	0	0	0	0	0.198458132966949	0	0.0152660102282269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4037096404855
SRR11604877	0	0	0	0	0	0	0	0	0.795228628230616	0	0	0	0.15462778882262	0	0	0.0220896841175171	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485973050585377	0	0	0	4.21912966644577	0	0	0	0	0	0	0	8.96841175171195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.949856417053236	0.662690523525513	0	0	0	0	0	0.662690523525513	0	0	0	0	0	0	0	0	0	0	1.28120167881599	0	0	0	0	0	1.63463662469627	0	0.0662690523525514	1.83344378175392	0	0	0	0	0	0	0	0	0	0	0	4.2633090346808	0	0	1.8113540976364	1.10448420587586	0	0	0	0	0	0	0	0	38.2151535233046	0	0	0	0	0	0	0.287165893527723	0	0	3.42390103821515	0	0	0	0	0	0	0.176717472940137	0	0	2.89374861939474	0	0	5.72122818643693	0	1.76717472940137	0	0	1.43582946763861	0	0	0	0	0	0	0	0.265076209410205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110448420587586	0	0	0	5.38988292467418	0	0	2.03225093881158	2.12060967528164	0	0	0	0	0	0	0	0.198807157057654	0	0	0.0441793682350342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684780207643031	0	0	0	0	0	0	0	0	0	0	0	0	0.220896841175171	6.09675281643472
SRR11604879	0	0	0	0	0	0	0	0	0.0237925291458482	0	0	0.0808945990958839	0	0	0	0.361646443016893	0.00951701165833928	0	0	0	0.0285510349750178	0	0	0	0	0	0	0	0	0	0	0.352129431358553	0	0	0	0	0	0	0	0	0.233166785629312	1.56078991196764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066619081608375	0	0	0	0	0.0904116107542232	0	0	0	0	0	0	0	0	0	0.0618605757792053	0	0	0	0	0	0	0	0	0.418748512966928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.1030216512015	0	0	0	0	0	0	0	0	0	1.1753509398049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0808945990958839	0	0	0	0	0	0	0	0	0	0	0	0.0475850582916964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066619081608375	0	0	0	0	0	0	0	0	0	0.880323578396384	0	0.314061384725196	0	0	0.475850582916964	0	0	0	0	0	0	0	0	0	0	0.233166785629312	0	0	0	0	0	0	0	0.223649773970973	0	0	0	0	0.152272186533428	0	0	0	0	0	0	1.18962645729241	0	0	0	0	0	0	0	0	0	0	0	0.0475850582916964	0	2.72186533428503
SRR11604884	0	0	0	0	0	0	0	0	0.500933944642554	0	0	0	1.20563762947869	0	0	0.466972321276957	0	0	0	0	0	0	0	0	0.636780438104941	0	6.28290032263542	0	0	0	0	0	0	2.27542876549499	0	0	0	0	0	0	0	5.13669553404653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74426897605706	0	0	0	0	0	0	1.1207335710647	0	0	0	0	0	0	0	0	0	0	1.36695534046527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16318560027169	0	0	0	0	0	0	0	0	57.8790966208185	0	1.0782815418577	0	0	0	0	4.11784683307862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636780438104941	0	0	0	0	0	0	0	0	0	0	0.118865681779589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86602139582272	0.925454236712515	0	0.22075055187638	0	0	0	0	0	0	0	0	0	5.17065715741212	0	0	0	0	0	0	0.254712175241977	0	0	0	0	0	0	0	1.38393615214807	0	0	0	0	0	0	0	2.32637120054339	0	0	0	0	0	0	0	0	0	0	0.662251655629139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458481915435558
SRR11604886	0	0.18474328381187	0	0	0	0	0	0	3.48702948194904	0	0	0	0	0	0	0.330998383496267	0.388730659687476	0	0	0	0	0	0	0	0.738973135247479	0	0	0	0	0	0	0	0	2.71341698098684	0	0	0	0.0461858209529674	0	0	0	13.6055730890617	0	0	0	0	0	0	0	0	0	0	0	0.0423370025402202	0	0	0	0	1.93595566161189	0	0.381033022861981	0	0	0	0	4.29528134862597	0	0.619659764452313	0	0	0	0	0.00384881841274729	0	0	0.419521206989454	0	0	0	0	1.75891001462551	0	0	0	0	0	0	0	0	0	0	0	1.35478408128704	0	0	0	0	0	0	0	0	0	0.669694403818028	0	0	0	0	0	3.56015703179124	0	0	0	0	0.377184204449234	0.192440920637364	0	0	21.8189515818644	0	0	0	0	0	4.14132861211608	4.68401200831345	0	0	0	0	0	0	0	0	0	2.22846586098068	0.527288122546378	0	0	0	0	0	0	0	0	0	0.307905473019783	0	0	0	0	0	0	0	0	0	0	0.111615733969671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100069278731429	0	0	0	0	0	0	0	0	0	0	0	0	1.40481872065276	0	0	0	0	0	0	1.19313370795166	0	0	0	0	0	0	0	1.85897929335694	0	0	2.41320914479255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40620429528135	0	0	0	0	0	0	0	0	0	0	0.377184204449234	0	0	0	0	0	18.3203756446771
SRR11604887	0	0	0	0	0	0	0.520446096654275	0	2.0631970260223	0	0	0	0.50185873605948	0	0	1.98884758364312	0	0	0	0	0	0	0	0.204460966542751	0	1.37546468401487	0	0	0	0	0	0	0	1.43122676579926	0.260223048327138	0	0	0	0	0	0	1.98884758364312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13754646840149	0.371747211895911	0	0	0	0	0	0.0929368029739777	0	0	0.390334572490706	0	0	0	0	0	0	0	0.910780669144981	0	0.669144981412639	0	0	0	0	0	1.37546468401487	0.706319702602231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408921933085502	0	0	0	0	1.05947955390335	0	0	0	36.1524163568773	0	0	0	0	0	0.0185873605947955	0.929368029739777	0	0	3.60594795539033	0	0	0	0	0	0	0.353159851301115	0	0	0	0.669144981412639	0	0	0	0	0	0	0	0	1.74721189591078	0	10.3717472118959	0	0	0	0	0	0	1.28252788104089	0	0	0.130111524163569	0	0	0	0	0	0	0	0	0	0.408921933085502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.77695167286245	0	0	0	0	0	0	0	0	0.353159851301115	0	0	0	0	0	0.0185873605947955	0	0	2.36059479553903	0	0	0	0	0	0	0	0	0	0.16728624535316	0	0	0	0	0.0371747211895911	0	0	0	0	0	0	0.148698884758364	0	0	0	0	0	0	0	0	0	18.0111524163569
SRR11604890	0	0	0	0	0	0	0	0	0	0	0	0	1.25075850453864	0	0	0	0	0	0	0	0	0	0	0	0.412378794070662	0	0	0	0	0	0	0	0	8.92372849871828	0	0	0	1.68914316850565	0	0	0	0.152320095107181	0	0	0	0.744263228938341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82907951604315	0	0	0	0	0	0	12.2425728473951	0	0	0	0	0	0	0	0.464390533863358	0	0	1.7708759024656	0	0	0	0	0	0	0	0.812373840571634	1.6594221743384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06313234511028	17.1539671335339	0.079255984446013	0	0	0	2.09161496452056	0	0	0	14.9063169496353	0	0	0	0	0	2.56343574692573	7.30888781563077	0	0	0.317023937784052	0	0	0	0	0	0	1.32258424044284	0	0	0	0	0	0	0	0	0	0	0.0643954873623856	0	0	0	0	0	0	0.500303401815457	0	0	0	0.0247674951393791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0904013572587336	0	0	0.163465467919902	0	0	0	0	0	0	0.132506098995678	0	0	0	0	0.14241309705143	0	0	2.0383648499709	0	0	0.767792349320751	0	0	0	0.939926440539436	0	0	0	0	0	0	0	0	0	0	3.02287278176122	0	0	0	0.0891629825017647	0	0	0	0	0	0	0	0	0	0	0	0	12.2661019677775
SRR11604892	0	0	0	0	0	0.0315888654695576	0	0	0.073525807558453	0	0	0	5.09561078160657	0	0	0.118185927705069	0	0	0	0	0	0	0	0	2.92088078471099	0	0	0	0	0	0	0	0	10.961880953548	0	0	0	1.22869793964348	0	0	0	0.337129443545796	0	0	0	0.170470946413302	0	0	0.0255978737425725	0	0	0	0	0	0	0.0539189255428656	0	0	0	0	0	0	0	0	0	3.71495950634228	0.0174283395694111	0	0	0	0	0	9.43308879194375	0	0	0	0	0	0	0	0	0	0	2.88057774945673	0	0	0	0	0	0	0	1.41224014073384	3.18230587825216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68782576017515	17.0579873535611	0	0	0	0	2.69649091275482	0	0	0	1.49230157563082	0	0	0	0	0	3.60385384158729	8.41734337641401	0	0	0.0855077910124231	0	0	0	0	0.0288656874118371	0	2.3849593429516	0	0	0	0	0	0.0190622464040434	0	0	0	0	0	0	0	0	0	0	0.0882309690701436	0.695499675941811	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0942219607971287	0	0	0.00980344100779374	0.144328437059186	0	0	0	0	0	0	0	0	0	0	0.458038549308585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08427146817422	0	0.0326781366926458	1.50864064397715	0	0	0	0.809328518754527	0	0.0604545528813947	0.168292403967126	0	0	0	0.0457493913697041	0	0	0	1.54186341628134	0	0	0	0	0	0.0217854244617639	0	0	0	0	0	0	0	0	0	0	12.1045264665675
SRR11604904	0	0	0	0	0	0	0	0	0.0233377675091601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0163364372564121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0653457490256482	0	0	0	0	0	0	0	0	0.00700133025274802	0	0.0303390977619081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00466755350183201	0	0	0	0	0	0.00466755350183201	0	0.0350066512637401	0	0	0	0	0	0	0	0	99.6919414688791	0	0	0	0	0	0	0.0770146327802282	0	0	0	0	0	0	0	0	0	0.0350066512637401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00933510700366403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11604905	0	0	0	0	0	0	0	0	0.43603828076335	0	0	0	0.0849425222266267	0	0	0.12741378333994	0.164222209638145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155727957415482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00707854351888555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18121071408347	0	0	0	0	0	0.00566283481510844	0	0.00424712611133133	0	0.148649413896597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632821790588369	0	0	0.400645563168922	0	0	0	0	0.356758593351832	0	0	0	95.2786114729033	0	0	0	0	0	0.30862449742341	0	0	0	0.121750948524832	0	0	0	0	0	0	0.109009570190838	0	0	0	0	0	0.0283141740755422	0	0	0	0	0.14723370519282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0622911829661929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.867829435415369	0	0	0	0	0	0	0	0	0	0	0.0325613001868736	0	0	0	0	0	0	0	0	0	0.00707854351888555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050965513335976	0	0	0	0	0	0.280310323347868
SRR11604908	0	0	0	0	0	0.0702469179164764	0	0	0.484703733623687	0	0	0	0.0878086473955955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129956798145481	0	0.11941976045801	0	0	0	0.379333356748973	0	0	0	0.853500052685188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175617294791191	0	0	0	0	0	0	0.0105370376874715	0.098345685083067	0	0	0	0	0	0.0421481507498859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189666678374486	0	0	0	0	0	0	0	0.0140493835832953	0.0702469179164764	0	0	0	0	0	0	0	0	93.8463699905167	0	0	0	0	0	0	0.235327175020196	0	0	0	0	0	0	0	0	0	0.126444452249658	0	0	0	0	0	0	0	0	0.0772716097081241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291524709353377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161567911207896	0	0	0	2.18116680130659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0351234589582382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319623476519968
SRR11604870	0	0	0	0	0	0	0	0	0.00366932080871831	0	0	0	0	0	0	0	0	0	0	0	0.0366932080871831	0	0	0	0	0	0	0	0	0	0	0	0	0.244009833779767	0	0	0	0	0	0	0	0.0513704913220563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0366932080871831	0	0	0	0	0	0	0.00366932080871831	0	0	0	0	0	0	0	0.0110079624261549	0	0	0	0	0	0	0	0	0	0	0	0.0990716618353943	0	0	0	0	0	0	0	0	0	0	0.0128426228305141	0	0.0201812644479507	0	0	0	0	0	0	0	0	0	0	0	99.3193409899827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00917330202179576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15227681356181
SRR11604874	0	0	0	0	0.169078412858743	0	0	0	0	0	0	0	0	0	0	1.2494235963198	0	0	0	0	0	0	0	0	0	0	0.237148942710964	0	0	0	0	0	0	2.542763663512	0	0	0	3.46281372828879	0	0	0	6.52379174809512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.57868733668562	0	0	0	0	0	0	0	2.8391998419007	65.9581476032586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.56382161129532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67051667727981	0	0	0	0	0	0	0	0	0	0	0	1.1396324191388	0	0	0	0	0	0.0153707648053402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04960365385038
SRR11604878	0	0	0	0	0	0.0432783337841493	0	0.0270489586150933	0.135244793075467	0	0	0	0	0	0	0.140654584798485	0	0	0	0	0	0	0	0	0.286718961319989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113605626183392	2.9266973221531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232621044089803	0	0	0	0	0	0	0	0	0	0	0	0	0.265079794427915	0.0919664592913173	0	0	0	0	0	0	0	0	0	1.59588855829051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124425209629429	0	0	0	0.113605626183392	0	0	0	0	0	0	0	70.9494184473898	0	0	0	0	0	0	0	0	0	1.17392480389505	0	0	0	0	0	0	0	0	0	0	0	0.465242088179605	0	0	0.44360292128753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357046253719232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.703272923992426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167703543413579	0	0	0	0	0	0	0	0	0	19.6429537462808
SRR11604882	0	0	0	0	0	0	0	0	5.87726879861711	0	0	0	0	0	0	2.35831584146191	0	0	0	0	0	0	0	0	0	0	0	0	0.17286084701815	0	0	0	0.259291270527226	0	0	0	0	0	0	0	0	9.48265217928139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0493888134337573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148166440301272	0	0	0	0	0	0	0	0.926040251882949	0	0	0	0.308680083960983	0	0	0	0	0	0	0	0	0	0	0	0	0.0987776268675145	0.469193727620694	0	0	0	0	0	0	0.0123472033584393	0	0	0	0	0	0	0	0	56.1674280775404	0	0	0	0	0	0	0	0	0	3.97579948141746	0	0	0	0	0	0	0	0	0	0	0	0	0.271638473885665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0493888134337573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296332880602543	0.814915421656995	0	0	0	0	11.0877886158785	0	4.82775651314977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197555253735029	0	0	0.283985677244104	0	0	0	0	0	0	0	0	0.17286084701815	0	0	1.02481787875046	0	0	0	0	0	0	0.197555253735029	0	0	0	0	0	0	0	0	0	0	0.469193727620694
