run	[Eubacterium]	[Eubacterium] brachy group	[Eubacterium] eligens group	[Eubacterium] ruminantium group	[Eubacterium] saphenum group	[Eubacterium] siraeum group	[Eubacterium] sulci group	[Eubacterium] ventriosum group	[Eubacterium] xylanophilum group	[Eubacterium] yurii group	[Ruminococcus] gauvreauii group	[Ruminococcus] gnavus group	966-1	AAP99	Abditibacterium	Abiotrophia	Acaricomes	Acetoanaerobium	Acetobacter	Acholeplasma	Achromobacter	Acidibacter	Acidicaldus	Acidiferrimicrobium	Acidimangrovimonas	Acidiphilium	Acidipropionibacterium	Acidisphaera	Acidocella	Acidothermus	Acidovorax	Acinetobacter	Actimicrobium	Actinobacillus	Actinobaculum	Actinokineospora	Actinomyces	Actinomycetospora	Actinoplanes	Actinotalea	Actinotignum	Acutalibacter	Adhaeribacter	ADurb.Bin063-1	Aequorivita	Aeribacillus	Aerococcus	Aeromicrobium	Aeromonas	Aestuariimicrobium	Aetherobacter	Afipia	Agaricicola	Agathobacter	Agathobaculum	Aggregatibacter	Agrobacterium	Agrococcus	Agromyces	Akkermansia	Albidovulum	Alcaligenes	Alcanivorax	Aldersonia	Algoriella	Algoriphagus	Aliicoccus	Aliihoeflea	Aliivibrio	Alishewanella	Alistipes	Aliterella	Alkalibacterium	Alkalicoccobacillus	Alkalicoccus	Alkalihalophilus	Alkaliphilus	Alkanindiges	Allisonella	Allobranchiibius	Alloiococcus	Alloprevotella	Allorhizobium	Alloscardovia	alphaI cluster	Alsobacter	Alteraurantiacibacter	Altererythrobacter	Altericroceibacterium	Alysiella	Amaricoccus	Aminicella	Aminipila	Aminobacter	Ammoniphilus	Amnibacterium	Amycolatopsis	Anaerobacillus	Anaerobiospirillum	Anaerobutyricum	Anaerococcus	Anaerocolumna	Anaerofustis	Anaeroglobus	Anaeromyxobacter	Anaeroplasma	Anaerorhabdus	Anaerosinus	Anaerostipes	Anaerotaenia	Anaerovorax	Ancylobacter	Aneurinibacillus	Angustibacter	Anoxybacillus	Antarcticibacterium	Antricoccus	Aquabacterium	Aquamicrobium	Aquicella	Aquihabitans	Aquipuribacter	Aquirhabdus	Aquisphaera	Arachnia	Arcanobacterium	Arcobacter	Arcticibacter	Arenibacter	Arenimonas	Aridibacter	Armatimonas	Arsenicicoccus	Arsenicitalea	Arthrobacter	Arthrospira PCC-7345	Asaccharobacter	Asaia	Asanoa	Asinibacterium	Asteroleplasma	Asticcacaulis	Atlantibacter	Atopobium	Atopostipes	Aurantiacibacter	Aurantisolimonas	Aureimonas	Auricoccus-Abyssicoccus	Auritidibacter	Azohydromonas	Azonexus	Azospira	Azospirillum	Azotobacter	Azovibrio	Bacillus	Bacteriovorax	Bacteroides	Baekduia	Barnesiella	Barrientosiimonas	Basfia	Bauldia	Bavariicoccus	Bdellovibrio	Belnapia	Bergeyella	Berryella	Bhargavaea	Bifidobacterium	Bilophila	BIyi10	Blastocatella	Blastococcus	Blastomonas	Blautia	Bogoriella	Bordetella	Bosea	Bowdeniella	Brachybacterium	Bradyrhizobium	Brevibacillus	Brevibacterium	Brevifollis	Brevitalea	Brevundimonas	Brochothrix	Brooklawnia	Brucella	Brumimicrobium	Bryobacter	Bryocella	Buchananella	Buchnera	Bulleidia	Burkholderia-Caballeronia-Paraburkholderia	Buttiauxella	Butyribacter	Butyricicoccus	Butyricimonas	Butyrivibrio	C1-B045	C39	Caenimicrobium	Caenimonas	CAG-352	CAG-56	Caldimonas	Caldovatus	Calidifontibacter	Calothrix PCC-6303	Camelimonas	Campylobacter	Candidatus Alysiosphaera	Candidatus Bacilloplasma	Candidatus Berkiella	Candidatus Cardinium	Candidatus Chloroploca	Candidatus Competibacter	Candidatus Finniella	Candidatus Fritschea	Candidatus Hamiltonella	Candidatus Koribacter	Candidatus Methylomirabilis	Candidatus Methylopumilus	Candidatus Nitrosoarchaeum	Candidatus Nitrotoga	Candidatus Nostocoida	Candidatus Nucleicultrix	Candidatus Obscuribacter	Candidatus Omnitrophus	Candidatus Protochlamydia	Candidatus Rhabdochlamydia	Candidatus Saccharimonas	Candidatus Solibacter	Candidatus Udaeobacter	Candidatus Xiphinematobacter	Candidimonas	Canibacter	Canicola	Capnocytophaga	Caproiciproducens	Cardiobacterium	Carnobacterium	Castellaniella	Catenibacterium	Catenisphaera	Catonella	Caulobacter	Cavicella	Cellulomonas	Cellulosilyticum	Cellulosimicrobium	Cellvibrio	CENA359	Centipeda	Cerasibacillus	Cereibacter	Cetobacterium	Chalicogloea CCALA 975	Chamaesiphon PCC-7430	Chelatococcus	Chenggangzhangella	Chiayiivirga	Chishuiella	Chitinimonas	Chitinophaga	Chloroflexus	Christensenellaceae R-7 group	Chryseobacterium	Chryseolinea	Chryseomicrobium	Chryseotalea	Chthoniobacter	Chthonobacter	Chthonomonas	Citricoccus	Citrobacter	CL500-29 marine group	Clavibacter	Cloacibacterium	Clostridiisalibacter	Clostridium	Cnuella	Cobetia	Cohnella	Colidextribacter	Collinsella	Comamonas	Companilactobacillus	Conchiformibius	Conexibacter	Conyzicola	Coprococcus	Corticibacter	Corticibacterium	Corynebacterium	Coxiella	Craurococcus	Criibacterium	Crinalium SAG 22.89	Croceibacterium	Croceicoccus	Crocinitomix	Cronobacter	Crossiella	Cruoricaptor	Cryobacterium	Cryptobacterium	CSP1-2	Cumulibacter	Cupriavidus	Curtobacterium	Curvibacter	Cutibacterium	Cyanobium PCC-6307	Cypionkella	Cytobacillus	Cytophaga	Dactylosporangium	Daejeonella	Daejeonia	Dankookia	Dechloromonas	Defluviicoccus	Defluviitaleaceae UCG-011	Deinococcus	Delftia	Dellaglioa	Demequina	Demetria	Denitratisoma	Dermabacter	Dermacoccus	Dermatophilus	Desemzia	Desertifilum KR2012-2	Desertimonas	Desulfobulbus	Desulfocastanea	Desulfosporosinus	Desulfovibrio	Devosia	Dialister	Diaphorobacter	Dietzia	Dokdonella	Dolosigranulum	Domibacillus	Dorea	DSSD61	Duffyella	Duganella	Dyadobacter	Dyella	Dysgonomonas	E1B-B3-114	Ectobacillus	Edaphobacter	Edaphobaculum	Eggerthella	Eikenella	Elizabethkingia	Ellin517	Ellin6055	Ellin6067	Elstera	Embleya	Empedobacter	Endobacter	Endobacterium	Enhydrobacter	Ensifer	Enteractinococcus	Enterobacillus	Enterobacter	Enterocloster	Enterococcus	Enterovirga	Epulopiscium	Ercella	Eremococcus	Erwinia	Erysipelothrix	Erysipelotrichaceae UCG-003	Erythrobacter	Escherichia-Shigella	Ethanoligenens	Ewingella	Exiguobacterium	Extibacter	Ezakiella	F0058	F0332	Facklamia	Faecalibacter	Faecalibacterium	Faecalimonas	Falsirhodobacter	Falsochrobactrum	Family XIII AD3011 group	Family XIII UCG-001	Fannyhessea	Fastidiosipila	Faucicola	Fenollaria	Ferdinandcohnia	Ferruginibacter	FFCH7168	Fibrella	Filifactor	Fimbriiglobus	Finegoldia	Flaviaestuariibacter	Flaviflexus	Flavihumibacter	Flavimaricola	Flavimobilis	Flavisolibacter	Flavitalea	Flavobacterium	Flavonifractor	Flectobacillus	Flexivirga	Fluviicola	Fonticella	Fr127	Frederiksenia	Fretibacterium	Frigoribacterium	Frondihabitans	Fructilactobacillus	Fuscovulum	Fusibacter	Fusicatenibacter	Fusobacterium	Gaiella	Galbitalea	Gallionella	Gardnerella	Garicola	GCA-900066575	Geitlerinema	Gelidibacter	Gemella	Geminicoccus	Gemmata	Gemmatimonas	Gemmatirosa	Gemmiger	Gemmobacter	Geobacillus	Geodermatophilus	Georgenia	Gillisia	Gleimia	Globicatella	Gluconobacter	Glutamicibacter	Gordonia	Gramella	Granulicatella	Granulicella	Gryllotalpicola	Gulbenkiania	Haematobacter	Haematomicrobium	Haemophilus	Hafnia-Obesumbacterium	Halalkalibacter	Halalkalibacterium	Haliea	Halobacillus	Halococcus	Halomonas	Hansschlegelia	Haoranjiania	Hassallia	Hathewaya	Helcobacillus	Helcococcus	Helicobacter	Hephaestia	Herbaspirillum	Herpetosiphon	Heyndrickxia	hgcI clade	Hirschia	Hoeflea	Holdemanella	Hornefia	Howardella	Hoylesella	HT002	Humibacillus	Hydrogenispora	Hydrogenophaga	Hydrogenophilus	Hymenobacter	Hyphomicrobium	Hypnocyclicus	Iamia	Ideonella	Ignavigranum	Ilumatobacter	Ilyomonas	IMCC26207	Indiicoccus	Inhella	Intestinibacter	Intestinimonas	Intrasporangium	IS-44	Isoptericola	Janibacter	Janthinobacterium	Jatrophihabitans	JCM 18997	Jeotgalibaca	Jeotgalicoccus	JGI 0001001-H03	Johnsonella	Jonquetella	Kaistia	Kallipyga	KCM-B-112	Kerstersia	Ketobacter	Kineobactrum	Kineococcus	Kingella	Kitasatospora	Klebsiella	Klenkia	Kluyvera	Knoellia	Kocuria	Kosakonia	Kribbella	Kribbia	Kurthia	Kushneria	Kytococcus	Labrys	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Lachnospiraceae FCS020 group	Lachnospiraceae FE2018 group	Lachnospiraceae ND3007 group	Lachnospiraceae NK4A136 group	Lachnospiraceae NK4B4 group	Lachnospiraceae UCG-003	Lachnospiraceae UCG-004	Lachnospiraceae UCG-010	Lacibacter	Lacihabitans	Lacticaseibacillus	Lactiplantibacillus	Lactobacillus	Lactococcus	Lactonifactor	Lancefieldella	Lapillicoccus	Larkinella	Latilactobacillus	Lautropia	Lawsonella	LD29	Lederbergia	Leeuwenhoekiella	Legionella	Leifsonia	Lelliottia	Lentimicrobium	Lentzea	Leptolyngbya ANT.L52.2	Leptolyngbya ANT.L67.1	Leptolyngbya PCC-6306	Leptolyngbya VRUC 135	Leptospira	Leptothrix	Leptotrichia	Leucobacter	Leuconostoc	Levilactobacillus	Lewinella	Leyella	Lichenibacterium	Ligilactobacillus	Limimaricola	Limnobacter	Limnohabitans	Limnothrix	Limosilactobacillus	Listeria	Loigolactobacillus	Loktanella	Longimicrobium	Luedemannella	Lunatibacter	Luteibacter	Luteimonas	Luteitalea	Luteococcus	Luteolibacter	Lutibacter	Lutispora	Lysinibacillus	Lysobacter	Macellibacteroides	Macrococcus	Mageeibacillus	Magnetospirillum	Mammaliicoccus	Marinagarivorans	Mariniblastus	Marinilactibacillus	Mariniluteicoccus	Marinobacter	Marinococcus	Marinomonas	Marisediminicola	Marmoricola	Marvinbryantia	Massilia	Massiliomicrobiota	Massiliprevotella	Mediterraneibacter	Megamonas	Megasphaera	Meiothermus	Melaminivora	Mesobacillus	Mesorhizobium	Metabacillus	Methanobrevibacter	Methylibium	Methylobacillus	Methylobacter	Methylobacterium	Methylocella	Methylomonas	Methylophilus	Methylopila	Methylorubrum	Methylotenera	Methyloversatilis	Methylovirgula	Microbacterium	Microcella	Micrococcus	Microlunatus	Micromonospora	Micropepsis	Micropruina	Microterricola	Microvirga	Millisia	Minicystis	Mitsuokella	MIZ36	mle1-7	MN 122.2a	MND1	Mobilicoccus	Mobilitalea	Mobiluncus	Modestobacter	Mogibacterium	Moheibacter	Monoglobus	Moraxella	Morganella	Moryella	Motilibacter	Mucilaginibacter	Mumia	Murdochiella	Muricoccus	Mycetocola	Mycobacterium	Mycoplasma	Mycoplasmoides	Mycoplasmopsis	Myroides	Myxococcus	Nakamurella	Nannocystis	Natronorubrum	Naumannella	Ndongobacter	Negativibacillus	Negativicoccus	Neisseria	Nemorincola	Neobacillus	Neochlamydia	Neorhizobium	Nesterenkonia	Nevskia	Niabella	Niallia	Nitratireductor	Nitriliruptor	Nitrosomonas	Nitrosospira	Nitrospira	Niveispirillum	NK4A214 group	Nocardioides	Nodosilinea PCC-7104	Nonomuraea	Nordella	Nosocomiicoccus	Nostoc PCC-73102	Noviherbaspirillum	Novimethylophilus	Novispirillum	Novosphingobium	Nubsella	Oblitimonas	Oceanivirga	Oceanobacillus	Oenococcus	Oerskovia	Ohtaekwangia	OLB12	Oleiharenicola	Oligella	Oligoflexus	Olsenella	OM27 clade	OM60(NOR5) clade	Opitutus	Oribacterium	Ornithinibacillus	Ornithinibacter	Ornithinicoccus	Ornithinimicrobium	Ornithobacterium	Oryzihumus	Oryzobacter	Oscillatoria SAG 1459-8	Oscillibacter	Oscillochloris	Oscillospira	Ottowia	Oxalicibacterium	P3OB-42	Paenalcaligenes	Paenarthrobacter	Paenibacillus	Paeniclostridium	Paeniglutamicibacter	Paenisporosarcina	Pajaroellobacter	Paludibacter	Paludibacterium	Paludibaculum	Paludicola	Paludisphaera	Panacagrimonas	Panacibacter	Pandoraea	Pannonibacter	Pantoea	Parabacteroides	Paracandidimonas	Paraclostridium	Paracoccus	Paraconexibacter	Parafilimonas	Parafrigoribacterium	Parageobacillus	Parapusillimonas	Pararhizobium	Pararhodobacter	Parasegetibacter	Parolsenella	Parvibaculum	Parvimonas	Parviterribacter	Pasteurella	Patulibacter	Paucibacter	Paucilactobacillus	Pauljensenia	Pectobacterium	Pediococcus	Pedobacter	Pedococcus-Phycicoccus	Pedomicrobium	Pedosphaera	Pelagibacterium	Pelistega	Pelosinus	Pelotalea	Pelotomaculum	Peptoanaerobacter	Peptoclostridium	Peptococcus	Peptoniphilus	Peptostreptococcus	Peredibacter	Peribacillus	Periweissella	Perlucidibaca	Permianibacter	Persicitalea	Peterkaempfera	Phascolarctobacterium	Phaselicystis	Phenylobacterium	Phocaeicola	Phormidesmis ANT.LACV5.1	Phormidium CYN64	Photobacterium	Phreatobacter	Phycocomes	Phyllobacterium	Phytobacter	Pigmentiphaga	Pir4 lineage	Pirellula	Piscicoccus	Planctomicrobium	Planctopirus	Planifilum	Planktothrix NIVA-CYA 15	Planococcus	Plantibacter	Pleurocapsa PCC-7319	Plot4-2H12	Pluralibacter	PMMR1	Polaromonas	Polycyclovorans	Polygonibacillus	Polymorphobacter	Polynucleobacter	Pontibacter	Pontixanthobacter	Porphyromonas	Portibacter	possible genus 04	Prevotella	Prevotellaceae UCG-001	Pricia	Priestia	Promicromonospora	Propionibacterium	Propionicicella	Propioniciclava	Propioniferax	Propionimicrobium	Propionivibrio	Prosthecobacter	Proteiniclasticum	Proteiniphilum	Proteocatella	Proteus	Providencia	Pseudactinotalea	Pseudaeromonas	Pseudaminobacter	Pseudanabaena PCC-7429	Pseudarthrobacter	Pseudidiomarina	Pseudoalteromonas	Pseudobdellovibrio	Pseudochrobactrum	Pseudoclavibacter	Pseudoduganella	Pseudofulvimonas	Pseudoglutamicibacter	Pseudogracilibacillus	Pseudohongiella	Pseudokineococcus	Pseudolabrys	Pseudoleptotrichia	Pseudolysinimonas	Pseudolysobacter	Pseudomonas	Pseudonocardia	Pseudopedobacter	Pseudoprevotella	Pseudorhodoferax	Pseudorhodoplanes	Pseudoxanthomonas	Psychrobacillus	Psychrobacter	Psychroflexus	Psychroglaciecola	Pueribacillus	Puia	Pusillibacter	Qipengyuania	Quadrisphaera	Rahnella	Ralstonia	Ramlibacter	Raoultella	Rathayibacter	Rectinema	Reyranella	Rheinheimera	Rhizobacter	Rhizobium	Rhizorhabdus	Rhizorhapis	Rhodanobacter	Rhodococcus	Rhodocytophaga	Rhodoferax	Rhodoplanes	Rhodopseudomonas	Rickettsia	Rickettsiella	Riemerella	Rikenellaceae RC9 gut group	Rivicola	Robbsia	Romboutsia	Roseateles	Roseburia	Roseiarcus	Roseicella	Roseimaritima	Roseimicrobium	Roseisolibacter	Rosenbergiella	Roseobacter clade CHAB-I-5 lineage	Roseococcus	Roseomonas	Rothia	Rouxiella	Ruania	Rubellimicrobium	Rubritepida	Rubrivirga	Rubrivivax	Rubrobacter	Rudanella	Rufibacter	Rugamonas	Ruminiclostridium	Ruminococcus	Rummeliibacillus	Runella	Rurimicrobium	Ruthenibacterium	S5-A14a	Saccharibacillus	Saccharopolyspora	Salana	Salinarimonas	Salinibacter	Salinicoccus	Salinicola	Salinimicrobium	Salinisphaera	Salinivibrio	Salipaludibacillus	Salmonella	Sandaracinobacter	Sandaracinus	Sanguibacter	Sarcina	Savagea	Scardovia	Schaalia	Schinkia	Schlesneria	Schumannella	Scytonema UTEX 2349	SD04E11	Secundilactobacillus	Sedimentibacter	Sediminibacterium	Sediminivirga	Segatella	Segetibacter	Seinonella	Selenomonas	Sellimonas	Senegalimassilia	Serinibacter	Serinicoccus	SH-PL14	SH3-11	Shewanella	Shimazuella	Shimwellia	Shinella	Shouchella	Shuttleworthia	Silanimonas	Silicimonas	Siminovitchia	Simonsiella	Singulisphaera	Sinibacillus	Sinobaca	Siphonobacter	Skermanella	Slackia	SM1A02	SN8	Sneathia	Solibacillus	Solirubrobacter	Solitalea	Solobacterium	Sorangium	Specibacter	Sphaerisporangium	Sphaerotilus	Sphingobacterium	Sphingobium	Sphingomonas	Sphingopyxis	Sphingorhabdus	Spirosoma	Sporichthya	Sporobacter	Sporocytophaga	Sporolactobacillus	Sporosarcina	Stackebrandtia	Staphylococcus	Stenotrophobacter	Stenotrophomonas	Steroidobacter	Stomatobaculum	Streptacidiphilus	Streptobacillus	Streptococcus	Streptomyces	Streptosporangium	Subgroup 10	Subtercola	Succiniclasticum	Succinivibrio	Sulfitobacter	Sulfuricurvum	Sumerlaea	Sutterella	Suttonella	Sva0996 marine group	Synechococcus PCC-7502	Tabrizicola	Tahibacter	Taibaiella	Tannerella	Tardiphaga	Tautonia	Telluribacter	Tepidicella	Tepidimicrobium	Tepidimonas	Tepidiphilus	Tepidisphaera	Terrabacter	Terriglobus	Terrimicrobium	Terrimonas	Terrisporobacter	Tersicoccus	Tessaracoccus	Tetragenococcus	Tetrasphaera	Thalassiella	Thauera	Thermaerobacter	Thermincola	Thermoactinomyces	Thermoanaerobacterium	Thermoanaerobaculum	Thermoflavimicrobium	Thermomonas	Thermomonospora	Thermotunica	Thermus	Thiobacillus	Thioclava	Thomasclavelia	Tianweitania	Tissierella	TM7a	TM7x	Tolumonas	Tomitella	Trabulsiella	Treponema	Trichococcus	Truepera	Tsukamurella	Tsuneonella	Tuberibacillus	Tumebacillus	Tundrisphaera	Tunicatimonas	Turicibacter	Turicimonas	Tychonema CCAP 1459-11B	Tyzzerella	UBA12409	UCG-002	UCG-003	UCG-005	UCG-008	UCG-012	Uliginosibacterium	Unassigned	Ureibacillus	UTBCD1	Vagococcus	Vallicoccus	Varibaculum	Variibacter	Variovorax	Veillonella	Verrucomicrobium	Verticiella	Vibrio	Vibrionimonas	Vicinamibacter	Virgibacillus	Virgisporangium	Viridibacillus	Vogesella	Vulcaniibacterium	W5053	WCHB1-32	Weeksella	Weissella	Weizmannia	Williamsia	Winkia	Wolbachia	Wolinella	Xanthobacter	Xanthomonas	Xenophilus	Xylanibacter	Xylella	Xylophilus	Yaniella	YC-ZSS-LKJ147	Yersinia	Yimella	Youngiibacter	Zag_111	Zavarzinella	Zhengella	Zhihengliuella	Zoogloea
ERR5237551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144797997854844	0	0	0	0	0.398641401501609	0	0	0	0	0	0	0	0	0	0.00178762960314623	0	0.416517697533071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0268144440471934	0	0	1.51769753307115	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0268144440471934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0178762960314623	0	0	0	0	0.0143010368251698	0	0	0	0.00536288880943868	0	0	0	0	0	0	0	0	0	0	0	0	0.0411154808723632	0	0	0	0	0	0	0	0	0	0	0.193063997139793	0	0	0.00536288880943868	0	0	0	0	0	0	0	0	0	0	0.128709331426528	0	0	0.0339649624597783	0	0	0.0572041473006793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155523775473722	0	0	0	0	0	0	0	0	0	0	0.0268144440471934	0	0	0.311047550947444	0	0	0	0.00357525920629246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0286020736503397	0	0.0125134072220236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00715051841258491	0	0	2.08795137647479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0178762960314623	0.670361101179836	0	0	0	0	0	0	0	0	0	0	0	0	0.359313550232392	0	0	0	0	0.00893814801573114	0	0	0	0	0	0	0	0	0	0	0.00357525920629246	0	0.143010368251698	0	0.00536288880943868	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0411154808723632	0	0	0	0	0	0	0	0	0	2.97640328923847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125134072220236	0.00893814801573114	0.0572041473006793	0.00178762960314623	0	0	0	0	0	0	0	0	0	0	0.23239184840901	0	0	0	0	0	0	0.466571326421166	0	0	0	0	0	0	0	0.173400071505184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0983196281730425	0	0	0	0	0	0	0	0	0.110833035395066	0	0	0	0	0.00536288880943868	0	0	0	0	0	0	0	0	0	0.0143010368251698	0	0.0661422953164104	0	0	0	0	0	0.353950661422953	0	0.00178762960314623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296746514122274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178762960314623	0.0178762960314623	0	0	0	0	0	0.0768680729352878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00893814801573114	0	0	0.0303897032534859	0	0	0	0	0.159099034680014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178762960314623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0214515552377547	0	0	0	0	0	0	0	0	0.0107257776188774	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282445477297104	0	0	0	0	0.062567036110118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.6228101537361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0893814801573114	0	0	0	0	0	0.101894887379335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0643546657132642	0.373614587057562	0	0	0	0	0	0	0	0.00178762960314623	0	0	0	0	0	0.00536288880943868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.647121916338935	0	0	0	0	0	0	0	0	0	0	0.132284590632821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.861637468716482	0.0268144440471934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244905255631033	0	0	0.570253843403647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0822309617447265	0	0	0	0	0	0	1.95209152663568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0983196281730425	0	0	0	0	0	0.0125134072220236	0	0	0	0	0	0.00357525920629246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223453700393278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12334644261709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303897032534859	0.100107257776189	0	0	0	0	0	0	0	0	0	0.148373257061137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160886664283161	0	0	0.0589917769038255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00357525920629246	0.00893814801573114	0.00178762960314623	0	0	0	0	0	0	0	0	0	29.4529853414373	0	0.0589917769038255	0	0.00715051841258491	0	0	2.80657847693958	1.69467286378262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0268144440471934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24061494458348	0	0	0	0	0	0	0	1.61780479084734	0	0	0	0.00178762960314623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023239184840901	0	0	0	0	0	0	0	0	0	0	0
