run	[Bacteroides] pectinophilus group	[Clostridium] innocuum group	[Clostridium] methylpentosum group	[Eubacterium] brachy group	[Eubacterium] eligens group	[Eubacterium] ruminantium group	[Eubacterium] saphenum group	[Eubacterium] siraeum group	[Eubacterium] ventriosum group	Acetanaerobacterium	Acidaminococcus	Actinomyces	Acutalibacter	Adlercreutzia	Agathobacter	Agathobaculum	Akkermansia	Alistipes	Allisonella	Anaerobutyricum	Anaerococcus	Anaerofilum	Anaerofustis	Anaeroplasma	Anaerosporomusa	Anaerostipes	Anaerotignum	Anaerotruncus	Anaerovorax	Angelakisella	Asaccharobacter	ASF356	Asteroleplasma	Aurantimonas	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Brachyspira	Butyricimonas	CAG-196	CAG-352	CAG-56	CAG-873	Caldicoprobacter	Campylobacter	Candidatus Soleaferrea	Caproiciproducens	Catenibacterium	Catenisphaera	CHKCI001	Christensenella	Christensenellaceae R-7 group	Citrobacter	Cloacibacillus	Clostridioides	Clostridium	Colidextribacter	Collinsella	Coprobacillus	Coprobacter	Coriobacteriaceae UCG-003	Corynebacterium	Cronobacter	Defluviitaleaceae UCG-011	Desulfovibrio	Dialister	Dielma	Dorea	DTU089	Eggerthella	Enhydrobacter	Enorma	Enterobacter	Enterocloster	Enterococcus	Enteroscipio	Eremococcus	Erysipelotrichaceae UCG-003	Erysipelotrichaceae UCG-006	Escherichia-Shigella	Eubacterium	Ezakiella	F0332	Faecalibacterium	Faecalicatena	Faecalitalea	Family XIII AD3011 group	Family XIII UCG-001	FD2005	Fenollaria	Finegoldia	Flavonifractor	Fournierella	Frisingicoccus	Fusicatenibacter	Fusobacterium	Gabonibacter	Gardnerella	GCA-900066755	Gemella	Gemmiger	Gordonibacter	Haemophilus	Harryflintia	Helicobacter	Holdemanella	Holdemania	Howardella	Hoylesella	HT002	Hungatella	Hydrogenoanaerobacterium	Intestinimonas	Klebsiella	Kosakonia	Lachnospira	Lachnospiraceae FCS020 group	Lachnospiraceae ND3007 group	Lachnospiraceae NK3A20 group	Lachnospiraceae UCG-003	Lachnospiraceae UCG-006	Lachnospiraceae UCG-010	Lacticaseibacillus	Lactiplantibacillus	Lactobacillus	Lactococcus	Lancefieldella	Latilactobacillus	Leyella	Ligilactobacillus	Limosilactobacillus	Macellibacteroides	Marvinbryantia	Massiliomicrobiota	Massiliprevotella	Mediterraneibacter	Megamonas	Megasphaera	Merdibacter	Methanobrevibacter	Mitsuokella	Mobiluncus	Mogibacterium	Monoglobus	Negativibacillus	Neisseria	Neoscardovia	NK4A214 group	Odoribacter	Oscillibacter	Oscillospira	Oxalobacter	Paeniclostridium	Paludicola	Papillibacter	Parabacteroides	Paraprevotella	Parasutterella	Parolsenella	Parvimonas	Pectobacterium	Peptococcus	Peptoniphilus	Peptostreptococcus	Peribacillus	Phascolarctobacterium	Phocea	Phoenicibacter	Porphyromonas	Prevotellaceae UCG-001	Propionibacterium	Pseudobutyrivibrio	Pseudocitrobacter	Pseudoflavonifractor	Pseudomonas	Pseudoprevotella	Psychrobacter	Pyramidobacter	Ralstonia	Raoultella	Rikenella	Rikenellaceae RC9 gut group	Romboutsia	Roseateles	Roseburia	Rothia	Ruminiclostridium	Ruminococcus	Ruthenibacterium	S5-A14a	Salmonella	Sarcina	Scardovia	Schaalia	Segatella	Sellimonas	Senegalimassilia	Serratia	Slackia	Sneathia	Solobacterium	Staphylococcus	Stomatobaculum	Streptococcus	Succiniclasticum	Succinivibrio	Sutterella	Synergistes	Thomasclavelia	TM7x	Tractidigestivibacter	Turicibacter	Tyzzerella	UCG-002	UCG-003	UCG-004	UCG-005	UCG-007	UCG-008	UCG-009	Unassigned	V9D2013 group	Varibaculum	Veillonella	Victivallis	Weissella	Zag_111
ERR2662927	0	0.0311296340177207	0.00418159262924606	0.0111509136779895	0.501791115509527	0.0181202347267329	0	0.00650469964549387	0.184919318493326	0.00604007824224431	0	0	0.0390281978729632	0	0	2.40488038321973	0	0	0	1.30465690032477	0	0	0.00232310701624781	0	0	2.42392986075297	0	0.00789856385524255	0	0	0.103145951521403	0	0	0	23.9400824238369	0.730384845908312	1.16387661514015	0.155648170088603	10.5966203439128	0	0	0	0	0	0	0	0	0.00836318525849212	0	0	0	0	0	0.174233026218586	0	0	0	0.349395295243671	0.0543607041801988	1.14668562321992	0	0	0	0	0	0	0.000464621403249562	0	0	1.52535206686831	0.00696932104874343	0.0427451690989597	0	0	0	0.258329500206756	0.457187460797569	0	0	1.92492647366294	0	0.0408866834859615	0	0	0	15.6693568245915	0	0	0.0320588768242198	0.0343819838404676	0	0	0	0.0106862922747399	0	0	6.85548880494729	0	0	0	0	0.00232310701624781	1.57646042122576	0.0111509136779895	0.0111509136779895	0	0	0.000464621403249562	0.029735769807972	0	0	0	0	0	0.00604007824224431	0	0	1.01612700890679	0	0.805188891831491	0	0.798684192185997	0	0.0915304164401637	0	0	0.00278772841949737	0.0617946466321918	0	0	0	0	0.000929242806499124	0	0	0.0097570494682408	4.94450097338184	1.07745703413573	0	0	0.00836318525849212	0	0	0	0	0.497144901477031	0.0116155350812391	0	0	0.235098430044278	0.411189941875862	0	0.0604007824224431	0	0.140780285184617	0.000929242806499124	0	0.665802470856622	0	0.0729455603101812	0	0.00139386420974869	0	0	0	0	0	0.459045946410567	0	0	0	0	0.000929242806499124	0.701578318906839	0	0	0	0	0	0	0	0	0	0	0	0	7.48133383512445	0	0	1.02541943697178	0.00882780666174168	0	0	0	0	0.0125447778877382	0	0	0.000464621403249562	0	0	0	0	0.0176556133234834	0	0.357293859098913	0	0	0.295499212466722	0	0	0	0	0	0.178414618847832	0.469267617282058	0	0	0.0274126627917242	0	0	0.0102216708714904	4.16161390890633	0	0	0.0125447778877382	0	0	0
ERR2662930	0	0	0.0193426216602546	0.000386852433205092	0.00560936028147383	3.26464768381777	0	0	0.00367509811544837	0	0.689371035971474	0	0.721286361710894	0	0	0.611226844464045	2.23697419500844	0.625733810709236	0.0110252943463451	1.24817937573623	0	0.0299810635733946	0.000773704866410184	0	0	0.284336538405742	0	0.0110252943463451	0.0025145408158331	0	0	0.0245651295085233	0	0	4.69252001477776	0.0177952119274342	2.6360124798595	0.0232111459923055	9.71251061426364	0	0.00580278649807638	0	0	0	0	0	0	0.00831732731390947	0.0119924254293578	10.4602963676491	0.0557067503815332	0.00425537676525601	0.0176017857108317	0.916646840479465	0	0	0	0.0439077511687779	0.19149195443652	3.22248076859841	0	0.0713742739263394	0	0	0	0.0131529827289731	0.0110252943463451	0	0	1.33831599267302	0.0444880298185856	0.00135398351621782	0	0.10483700939858	0	0.0214703100428826	0.00154740973282037	0	0	0.0255322605915361	0	0.0429406200857652	0	0	0	7.80320043017991	0	0	0.197294740934597	0.0255322605915361	0.00541593406487128	0	0	0.376794269941759	0.0348167189884583	0	0.952237264334333	0	0.00154740973282037	0	0	0.000580278649807638	6.75057495942885	0.0319153257394201	0	0	0	1.67004195414638	0.00348167189884583	0.0849141090885176	0	0	0	0	0.0174083594942291	0	0	0.0172149332776266	0.01063844191314	0.483565541506365	0	0.769062637211722	0	0	0.0239848508587157	0	0	0.00541593406487128	0.00116055729961528	0.00618963893128147	0	0	0	0	0	0.00386852433205092	0	3.12615451273035	0	4.48071830759798	0.0117989992127553	0	0.313930749545932	0	0.0413932103529448	0.110446369680054	0.309868798997278	0	0	0.392848645919771	0.0856878139549278	0.00290139324903819	0.221666444226518	0.000580278649807638	0.927865561042413	0.0448748822517906	0.00657649136448656	0.194973626335366	0.0607358320131994	0.000193426216602546	0	0	0	1.25572299818373	0	0	0	0.100581632633324	0.00290139324903819	0	0	0.0164412284112164	0	7.15851085024362	0	0	0	0.145649941101717	0	0	0.000967131083012729	0	0	0	0	0	0	0	0	3.62635470886453	0.0156675235448062	0	0	0	0	0.00444880298185856	0.235786558038503	0	0.73772759012211	0	0.420508594893935	0	0.466930886878546	0	0	0.226308673424979	0	0	0.0071567700142942	0	0	0.000193426216602546	0	0.0321087519560226	0.00328824568224328	1.86385502318213	0.00676991758108911	0	1.40408090631788	0	0	0.135011499188577	9.03571228237133	0	0	0	0	0	0
ERR2662932	0	0.00680601992462333	0	0.129314378567843	0.416017967892601	1.18297133814859	0.010209029886935	0.019992683528581	0.0565750406234314	0.010209029886935	0	0.00850752490577916	0.372204214627838	0	0	0.119956101171486	0.051045149434675	1.75935615051513	0.0297763371702271	2.27916592225824	0	0.000850752490577916	0	0	0	0.625728456820057	0	0.0327539708872498	0.00340300996231166	0	0.0561496643781425	0.0212688122644479	0	0	4.37669618777809	0.182061032983674	4.95180487140876	0.0552989118875645	7.43855440136801	0	0.0182911785474252	0	0.17568038930434	0	0	0	0	0.0165896735662694	0	0	0	0	0.0123359111133798	2.96529780590933	0	0.0472167632270743	0	1.69640046621236	0.411764205439711	6.74221348782999	0	0.120806853662064	0	0	0.040410743302451	0.0272240796984933	0.00255225747173375	0.897118501314413	0	1.90058106395106	0.0238210697361817	0	0	0	0	0	0.00935827739635708	0	0	0.65337791276384	0	8.95416996333257	0	0.00127612873586687	0	6.61672749546974	0	0	0.171001250606161	0.0948589026994377	0	0.00425376245288958	0	0.00765677241520125	0	0	0.867767540389474	0	0	0	0	0.00297763371702271	3.82413244514773	0	0.0353062283589835	0	0	0.00127612873586687	0.00850752490577916	0	0.00425376245288958	0	0	0.00425376245288958	0.0319032183966719	0	0	0.230979301191904	0.0221195647550258	0.220770271304969	0	0.210135865172745	0.10634406132224	0.0174404260568473	0	0	0.00297763371702271	0.0336047233778277	0	0	0	0.787371430029861	0	0	0.0761423479067235	0.00212688122644479	0.0935827739635708	4.30650910730541	0	0.391346145665841	0.00425376245288958	0.00170150498115583	0	0	0	0.672945220047132	0.168448993134427	0	0	0.313927669023251	0.478548275950078	0.04083611954774	0.0391346145665841	0	2.47994351003463	0.0387092383212952	0.0114851586228019	0.330942718834809	0	0.00340300996231166	0	0.040410743302451	0	0.00340300996231166	0.00340300996231166	0	0	0	0.00595526743404541	0	0	0	0	3.95472295245144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9487676850174	0.0514705256799639	0	0.0195673072832921	0	0	0.0127612873586687	0	0	0.265009400815021	0	0.349233897382235	0	0	0	0	0.174404260568473	0	0	0.0991126651523272	0	0.00765677241520125	0.000850752490577916	0	0.0952842789447266	0.00255225747173375	2.07200769080251	0.0646571892839216	0.00425376245288958	0.719311230783628	0.00425376245288958	0	0.0965604076805935	16.3076491156428	0.00382838620760062	0	0.0191419310380031	0	0	0
ERR2662933	0	0.00602772754671489	0.0127645995106904	0.163457788178563	0.465553309931568	2.44973938942666	0.0109917384675389	0	0.0407758039924831	0.00177286104315144	0	0.0117008828847995	0.595681310498883	0	0	0.178704393149665	0.101407651668262	0.625110803815197	0.0166648938056235	3.91412261106974	0	0.00177286104315144	0.000709144417260575	0	0	0.964081835265752	0	0.020919760309187	0	0	0	0.0156011771797327	0	0	1.67677197461263	0.0546041201290643	14.8998333510619	0.0705598695174272	8.72885863206042	0	0.0056731553380846	0.0336843598198773	1.50303159238379	0	0	0	0	0.0294294933163139	0.00141828883452115	0.000709144417260575	0	0	0.0180831826401447	5.6040137574017	0.0606318476757792	0.138992305783073	0	0.666595752224941	0.479736198276779	4.6218487394958	0	0.13615572811403	0	0.00992802184164805	0.0499946814168705	0.0241109101868596	0.00319114987767259	0.324433570896713	0	2.05935538772471	0.0138283161365812	0.00141828883452115	0	0	0.105662518171826	0	0.285430627947381	0.0390029429493316	0	0.513775130305287	0	0.112399390135801	0	0	0	6.03162784100982	0	0	0.285430627947381	0.0989256462078502	0	0	0	0.0117008828847995	0	0	0.532212885154062	0	0	0	0	0.00248200546041201	6.69857816544339	0	0.0507038258341311	0.0028365776690423	0	0.00141828883452115	0.0113463106761692	0	0	0	0	0.0085097330071269	0.020919760309187	0	0	0.0687870084742758	0.0170194660142538	0.152111477502393	0	0.277630039357515	0	0.0056731553380846	0.00992802184164805	0	0.0120554550934298	0.183668404070489	0	0	0	0.486473070240755	0	0	0	0.000354572208630288	0.00638229975534518	3.52302946495054	0	0.432932666737581	0.0085097330071269	0.00212743325178173	0	0	0	0.286139772364642	0.165585221430344	0	0	0.538595184909407	0.477963337233628	0.0131191717193206	0.0507038258341311	0	0.512002269262135	0.028365776690423	0.0127645995106904	0.171612948977059	0	0	0	0.0163103215969932	0	0.0085097330071269	0	0	0	0	0.00354572208630288	0	0	0	0	4.37506648228912	0	0	0	0	0	0	0	0.145729177747048	0	0	0	0	0	0	0	1.12080275148034	0.030847782150835	0	0.0365209374889196	0	0	0.0166648938056235	0	0	0.688933801368649	0	1.0055667836755	0	0	0	0	0.572279544729284	0	0	0.0223380491437081	0	0	0	0	0.0117008828847995	0.00177286104315144	0.886075949367089	0.080133319150445	0.000354572208630288	0.452788710420877	0	0	0.0411303762011134	17.4102045881644	0.00141828883452115	0	0.000354572208630288	0	0	0
ERR2662936	0	0.0158034513195882	0	0	0.170754364257989	0.00655265054714632	0	0	0.0223561018667345	0	0	0	0.0501085041840601	0	0	0.250927970952486	0.0512648542806153	1.25309805463369	0.0859553571772723	2.07603387334883	0	0.0034690502896657	0.000770900064370155	0	0	0.401638933536851	0	0.0115635009655523	0.0177307014805136	0	0.121416760138299	0.0211997517701793	0	0	10.7926009011822	0.244760770437524	3.98709513292244	0.297952874879065	12.3421100305662	0	0.0662974055358334	0	7.06221548969499	0	0	0	0	0.00578175048277616	0.00770900064370155	1.0900526910194	0	0	0	1.23613825321754	0	0	0	0.000770900064370155	0.314912676295208	1.54334192886905	0.0158034513195882	0.202746716929351	0	0	0	0.00385450032185078	0	1.36680581412829	0	1.58034513195882	0.0104071508689971	0.0319923526713614	0	0.00809445067588663	0	0.0886535074025679	0.00308360025748062	0	0	0	0	1.53794562841846	0	0	0	6.4551316890035	0	0	0.146085562198144	0	0	0	0	0.0131053010942926	0	0	4.10234469254578	0	0	0	0	0	4.14859869640799	0.00269815022529554	0.0165743513839583	0.00655265054714632	0	8.91969919479488	0.020043401673624	0.0520357543449855	0	0.00154180012874031	0.00732355061151648	0	0.0173452514483285	0	0	0.139918361683183	0.00847990070807171	0.281763973527292	0	0.660661355165223	0	0.277524023173256	0.129896660846371	0.000770900064370155	0.00231270019311047	0.00886535074025679	0	0.00231270019311047	0	0	0	0	0	0.00192725016092539	0	0.141460161811924	0	0	0.0227415518989196	0	0	0	0	0.377741031541376	0.170754364257989	0	0	0.253626121177781	0.099060658271565	0.00154180012874031	0.044712203733469	0.00501085041840601	0.00809445067588663	0.0169598014161434	0.00308360025748062	0.256709721435262	0	0.00192725016092539	0	0	0	0	0	0	0	0	0.000770900064370155	0	0	0	0	7.58218758311266	0	0	0.00231270019311047	0	0	0.034690502896657	0	0	0	0	0	0	6.0184168025378	0	0	1.39956906686402	0.0185016015448837	0	0	0	0	0.020043401673624	0	0	0	0	0	0	0	0	0	0.474103539587646	0	0	0.341123278483794	0	0.00501085041840601	0.000385450032185078	0	0.0115635009655523	0	1.57880333183008	0.0454831037978392	0	0.245146220469709	0	0	0.00192725016092539	6.98512548325798	0	0	0.00578175048277616	0	0	0
ERR2662937	0	0.0203410702701514	0.00879613849520061	0.00494782790355034	0.0544261069390538	0	0	0	0.00769662118330053	0	0	0	1.29413187610639	0.0923594541996064	0	0.462347029653982	0.672354836226896	1.88402291394078	0	2.71360872576939	0	0.0153932423666011	0.00714686252735049	0	0	1.30512704922539	0.266083189479818	0.0588241761866541	0	0.00384831059165027	0	0.0450802097879031	0	0	19.069478498939	2.65753334286248	9.19691255538818	0.368888058142475	11.102376056911	0	0.156131458289811	0	0	0	0	0	0	0.00824637983925057	0.00494782790355034	0	0	0.0115449317749508	0.0241893808618017	0.335902538785473	0	0	0	0.0351845539808024	0.281476431846419	5.39917976008532	0.042881175164103	0.0637720040902044	0	0	0	0.0186917943023013	0.0340850366689023	0.853225434034459	0.00384831059165027	2.222674246006	0.0654212800580545	0.0263884154856018	0	0	0	0	0	0	0	0.192415529582513	0	0	0	0	0	8.96876271316892	0.373286127390076	0.00274879327975019	0.182519873775413	0.107752696566207	0	0	0	0.688847595905397	0	0	0.58054514068324	0	0	0	0	0.000549758655950038	1.20122266325083	0	0	0.0115449317749508	0	0	0.0445304511319531	0	0	0	0.0467294857557532	0.00329855193570023	0.72678094316595	0	0	0.00109951731190008	0.00604734521545042	0.00274879327975019	0	0.330404952225973	0	0	0	0	0	0.0362840712927025	0	0	0	0	0	0	0	0.0159430010225511	0	5.41677203707572	0	0	0	0.00164927596785011	0	0	0	0.130842560116109	0	0	0	0.042881175164103	0.339201090721173	0	0.635521006278244	0	0.102804868662657	0.057724658874754	0.00274879327975019	1.64652717457036	0.418916095833929	0.0126444490868509	0	0	0	0.320509296418872	0	0.00164927596785011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.313406414584	0.275978845286919	0	0	0	0	0.0368338299486525	0	0.00219903462380015	1.43102178143795	0	0.13908893995536	0	0	0	0	0.102804868662657	0	0	0.270481258727419	0	0.156681216945761	0.00274879327975019	0.262784637544118	0	0	0.349096746528274	0	0	0.760316221178903	0	0	0.0153932423666011	8.32719436167523	0	0	0	0	0	0
ERR2662939	0	0.0491647771967979	0.0057840914349174	0.0028920457174587	0.830595530054139	0	0	0	0.00231363657396696	0	0	0.00173522743047522	0.52172504742955	0	0	1.1481421498311	1.79017629910694	5.40176299106936	0	2.43221044838277	0	0.0104113645828513	0.00173522743047522	0	0	2.48889454444496	0.23252047568368	0.0775068252278932	0	0	0	0.270695479154134	0	0	26.8491740317431	0.309448891768081	2.35701725972884	0.274165934015085	8.41296099208736	0	0.18624774420434	0	0	0	0	0	0	0.0109897737263431	0.00057840914349174	0	0	0.00404886400444218	0.00520568229142566	0.0584193234926658	0	0	0	0	0.0919670538151867	2.21646383786035	0	0.125514784137708	0	0	0	0.0104113645828513	0.0561056869186988	0	0	1.20077738188885	0.0173522743047522	0.0393318217574383	0	0	0	0.0185090925917357	0	0	0	0.340104576373143	0	11.1077691916154	0	0	0	8.37131553375596	0.323330711211883	0	0.139975012725001	0.0821340983758271	0	0	0	0.233098884827171	0	0	0.369603442691222	0	0	0	0	0	0.373652306695664	0	0	0.00347045486095044	0	0	0.0231363657396696	0	0	0	0.0335477303225209	0.00115681828698348	0.206492064226551	0	0	0	0.00809772800888436	0	0	0.402572763870251	0	0	0.031234093748554	0	0	0.287469344315395	0	0	0	0	0	0	0	0.00404886400444218	0	5.2733561612142	0	0	0	0	0	0	0	0.307135255194114	0	0	0	0	0.833487575771598	0.00694090972190088	1.17474897043172	0.00751931886539262	0.00520568229142566	0.0208227291657027	0.00404886400444218	2.18175928925084	0.436120494192772	0	0	0	0	0.0879181898107445	0	0	0	0.00057840914349174	0	0	0	0	0	0.0121465920133265	0	0	0.164846605895146	0	0	0	0	0	0	0	0	0	0	0	0	0.0323909120355375	0.0271852297441118	0	0	0	0	0.00462727314793392	0	0	0.167160242469113	0	0.0630465966405997	0	0	0	0	2.31595021054093	0	0	0.089075008097728	0	0.0960159178196289	0	0.148651149877377	0	0	0.0410670491879136	0.00404886400444218	0	0.0653602332145667	0	0	0.00231363657396696	6.57130627920966	0	0	0	0	0	0
ERR2662941	0	0.00130916041360741	0	0	0.449914795476414	0.0106914767111272	0	0.00370928783855434	0	0	0	0.0139643777451457	0.0115642503201988	0	0	0.0381838453968829	0.457987951360327	16.6963773349421	0	0.952632394301661	0	0	0	0	0	0.716765326450059	0	0.00567302845896546	0	0	0.0785496248164448	0	0	0	24.860301674198	0.0754949171846942	7.06379320502107	8.68191547623983	7.76986705476	0	0.45973349857847	0.00218193402267902	0.0120006371247346	0	0	0	0	0.00305470763175063	0.000436386804535804	0	0	0	0	0.574721421573654	0	0	0	0.066985374496246	0.0264014016744162	5.50174663818515	0	0.83939001852462	0	0	0	0.00152735381587532	0.0154917315610211	0	0.00152735381587532	0.109096701133951	0.000872773609071609	0.0453842276717237	0	0	0	0.0946959365842696	0	0	0	0.135716296210635	0	0.225611977945011	0	0	0.00196374062041112	1.77849442188567	0.0519300297397607	0	0.0857500070912856	0.000654580206803707	0.000654580206803707	0	0	0.00109096701133951	0	0	0.469770395082794	0	0	0	0	0.00458206144762595	4.1208005952316	0.00109096701133951	0.00261832082721483	0.00196374062041112	0	0	0.0096005096997877	0.0462570012807953	0	0	0.0117824437224667	0	0.00174554721814322	0	0	0	0.00916412289525189	0.38380219458924	0	0.187428132548128	0	0	0	0.00763676907937658	0	0	0.00523664165442965	0	0	0	0	0	0	0	0	0.344745575583286	0	0	0.00130916041360741	0	0	0	0	0.128515913935794	0.000654580206803707	0	0	0.00501844825216175	1.22711969435468	0.00152735381587532	0.000872773609071609	0	0.850736075442551	0.00109096701133951	0	0.825425640779474	0.466497494048775	0.135061716003831	0	0	0	0	0.000872773609071609	0	0	0.286924323982291	0	0	0	0	0	0.747530596169833	0	0	0.000654580206803707	0	0	0	0.00327290103401853	0	0	0	0	0	0	0.00436386804535804	0	0.00741857567710867	0.011127863515663	0	0	0	0	0.0805133654368559	0	0.000872773609071609	0	0	0	0	0	0	0	0.344745575583286	0	0	0	0	0.00152735381587532	0.000436386804535804	0	0.0205101798131828	0	0.24023093589696	0.000654580206803707	0	0.0770222710005695	0	0	0	10.9866923843957	0	0	0.00261832082721483	0.00414567464309014	0	0
ERR2662945	0	0.0108526458750643	0	0	3.01765570446075	2.09394050269456	0	0.00403098275359533	0.0096123434893427	0	0	0	0.120619407011429	0.106976080768491	0	1.03131143372754	0.0102324946822035	0.547903578892534	0	1.90324401088986	0	0.0031007559643041	0.000930226789291229	0	0	2.05549112873719	0.0418602055181053	0.0133332506465076	0.00248060477144328	0	0.161239310143813	0.0117828726643556	0	0	5.63097283117624	0.00465113394645615	2.44091509510019	0.128061221325759	7.69917705936707	0	0.148526210690166	0.012092948260786	0	0	0	0	0	0.00899219229648188	0.00062015119286082	0	0	0	0.00186045357858246	0.481547401256426	0	0	0	0.0316277108359018	0.138293716007963	7.07158405219192	0.00062015119286082	0.0111627214714947	0	0	0	0	0	0	0.00062015119286082	0.384493739573708	0.00713173871789942	0.0155037798215205	0	0	0	0.1060458539792	0.00496120954288656	0	0	0.452090219595537	0	0.0108526458750643	0	0	0	8.50847436605044	0	0.00031007559643041	0.20402974245121	0.0282168792751673	0	0	0	0.266975088526583	0	0	1.09425677980292	0	0	0	0	0.00062015119286082	1.19875225579996	0	0.171161729229586	0.00124030238572164	0	0	0	0.112247365907808	0.000930226789291229	0.00031007559643041	0.00806196550719065	0	0.0179843845929638	0	0	0.164960217300978	0.00558136073574737	0.236587680076403	0	0.55224463724256	0	0.00868211670005147	0	0	0.00186045357858246	0.137053413622241	0.00279068036787369	0	5.88988595419563	4.26539990449672	0.00031007559643041	0	0	0	0.205890196029792	0.649608374521708	0	0	0.00341083156073451	0.00062015119286082	0	0	0.0213952161536983	0.498911634656529	0	0	0	0.0883715449826668	0.0362788447823579	0.00899219229648188	0.0737979919504375	0.00589143633217778	0	0.000930226789291229	0	0.240308587233568	0.555965544399725	0.00186045357858246	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22634898388227	0	0	0	0	0	0	0	0	0	0.0682166312146901	0	0	5.73639853396258	0.0124030238572164	0	6.28275173487296	0.0142634774357988	0	0	0	0	0.0455811126752702	7.55189115106263	0	0.311315898816131	0	0.30263378211608	0	0	0.00496120954288656	0	0.26480455935157	0	0	0.0480617174467135	0	0.00248060477144328	0	0	0.00248060477144328	0.00062015119286082	0.506663524567289	0.0483717930431439	0.013643326242938	0.141704547568697	0	0	0.00372090715716492	16.1422254745707	0	0	0.0576740609360562	0.00062015119286082	0	0
ERR2662895	0	0	0.00452701408597845	0	0.0571100238538819	5.62185503107969	0	0.158445493009246	0.0351714171295248	0	0	0	0.187696968641722	0.434941584106698	0	0.511204359862797	0	0.431459265579022	0.0626817334981631	2.75137986871659	0	0.00243762296937301	0.000348231852767573	0	0	1.9995472985914	0	0.00661640520258388	0.028555011926941	0	0	0.0536277053262062	0.00139292741107029	0	1.29611895600091	0.0160186652273083	0.0316890986018491	0.164017202653527	12.0989674925565	0.0320373304546167	0.0658158201730712	0	0	0	0	0	0	0.00870579631918932	0.00557170964428116	4.44204551390316	0	0	0	0.540455835495273	0	0	0	0.0111434192885623	0.106558946946877	2.22415684362649	0	0	0.048055995681925	0	0	0.00557170964428116	0.430066338167952	0	0	3.92979645848206	0.0156704333745408	0	0	0	0	0.33569550606794	0	0	0	0.495185694635488	0.0755663120505633	0	0	0	0	8.23846917277523	0	0	0.177598244911462	0.132328104051678	0.536625285114829	0	0	0.269531454042101	0.0459666045653196	0	4.26235787787509	0	0	0	0	0.000348231852767573	2.52781501923981	0	0	0	0	12.4263054341581	0.00104469555830272	0.102380164713666	0	0	0.0156704333745408	0	0.0233315341354274	0	0	0.151829087806662	0.0222868385771246	0.449219090070169	0	0.479515261260948	0.113523584002229	0.00800933261365417	0.0184562881966813	0	0.00661640520258388	0.0240279978409625	0	0	0.0254209252520328	0	0.00174115926383786	0	0.043180749743179	0	0	4.74187313913604	0	0	0.00104469555830272	0.000348231852767573	1.0255428064005	0	0	0.0201974474605192	0	0	0	0.233315341354274	0.309578117110372	0.105166019535807	0.0369125763933627	0.0369125763933627	0.187000504936187	0.0379572719516654	0.00174115926383786	0.181428795291905	0.300175857085648	0.0135810422579353	0.331516723834729	0	0	0.00243762296937301	0	0	0	2.87569864015461	0	0	0	0.185607577525116	0	2.13083070708478	0	0	0	0	0	0	0	0	0	0.10899656991625	0	0.00243762296937301	0	0	0	1.15682621489388	0.0125363466996326	0	0	0	0	0.00905402817195689	3.86537356572006	0	0.370866923197465	0	0.491355144255045	0	0	0.00174115926383786	0	0.636219595006355	0	0.77760172722999	0.0160186652273083	0	0.00313408667490815	0.000348231852767573	0.0302961711907788	0.0341267215712221	0.00208939111660544	1.59316072641164	0.0971566869221528	0.00139292741107029	0.344053070534362	0	0	0.0247244615464977	8.70927863771699	0	0	0	0	0	0.120836452910348
