run	total_reads	[Clostridium] innocuum group	[Eubacterium] brachy group	[Eubacterium] eligens group	[Eubacterium] ruminantium group	[Eubacterium] saphenum group	[Eubacterium] siraeum group	[Eubacterium] sulci group	[Eubacterium] ventriosum group	[Eubacterium] xylanophilum group	[Eubacterium] yurii group	[Rhizobium] sphaerophysae group	[Ruminococcus] gauvreauii group	[Ruminococcus] gnavus group	1921-2	1959-1	AAP99	Abditibacterium	Abiotrophia	Absiella	Acanthopleuribacter	Acetanaerobacterium	Acetoanaerobium	Acetobacter	Acetobacterium	Acetobacteroides	Acetonema	Acholeplasma	Achromobacter	Acidaminobacter	Acidaminococcus	Acidibacter	Acidiferrimicrobium	Acidiphilium	Acidipropionibacterium	Acidomonas	Acinetobacter	Actinomyces	Actinomycetospora	Actinotalea	Actinotignum	Acutalibacter	Acuticoccus	Adhaeribacter	Adlercreutzia	ADurb.Bin063-1	ADurb.Bin063-2	Aequorivita	Aeribacillus	Aerococcus	Aeromicrobium	Aeromonas	Aestuariibacter	Aestuariicella	Aestuariicoccus	Aestuariimicrobium	Agathobacter	Agathobaculum	Aggregatibacter	Aggregatilinea	Agitococcus	Agriterribacter	Agrobacterium	Agrococcus	Agromyces	Ahniella	Ahrensia	Akkermansia	Alcanivorax	Aldersonia	Algoriella	Algoriphagus	Alicyclobacillus	Aliihoeflea	Aliivibrio	Alishewanella	Alistipes	Aliterella	Alkalibacillus	Alkalibacter	Alkalicoccobacillus	Alkanindiges	Alloiococcus	Allomeiothermus	Alloprevotella	Allorhizobium	Alloscardovia	Alsobacter	Altererythrobacter	Alteriqipengyuania	Alteromonas	Alysiella	Amaricoccus	Amedibacillus	Aminicella	Aminicenans	Aminipila	Ammoniibacillus	Amphiplicatus	Amycolatopsis	Anaerobacterium	Anaerobiospirillum	Anaerobutyricum	Anaerocella	Anaerococcus	Anaerocolumna	Anaerofilum	Anaerofustis	Anaeroglobus	Anaerolinea	Anaerolineaceae UCG-001	Anaeromicropila	Anaeromusa-Anaeroarcus	Anaeromyxobacter	Anaeroplasma	Anaerorhabdus	Anaerosinus	Anaerosphaera	Anaerosporobacter	Anaerostipes	Anaerotignum	Anaerotruncus	Anaerovibrio	Anaerovorax	Ancylobacter	Ancylothrix 8PC	Aneurinibacillus	Angelakisella	Aquamicrobium	Aquaspirillum	Aquicella	Aquihabitans	Aquimonas	Aquirhabdus	Aquisphaera	Arachidicoccus	Arachnia	Arboricoccus	Arcanobacterium	Archangium	Arcicella	Arcobacter	Arcticibacter	Arenibacter	Arenimonas	Aridibacter	Armatimonas	Arsenicibacter	Arsenicicoccus	Arthrospira PCC-7345	Asaccharobacter	ASF356	Asticcacaulis	Atopobium	Atopostipes	Aurantiacibacter	Aurantisolimonas	Aurantivirga	Aureimarina	Aureimonas	Aureispira	Auricoccus-Abyssicoccus	AUTHM297	Azohydromonas	Azorhizobium	Azospira	Azospirillum	Azotobacter	Bacillus	Bacterioplanes	Bacteriovorax	Bacteroides	Baekduia	Balneola	Barnesiella	Bauldia	BD1-7 clade	Bdellovibrio	Bellilinea	Bergeriella	Bergeyella	Berryella	Bifidobacterium	Bilophila	Blastocatella	Blastococcus	Blastomonas	Blastopirellula	Blattabacterium	Blautia	Blvii28 wastewater-sludge group	Bosea	Bounagaea	Brachybacterium	Bradyrhizobium	Brassicibacter	Bremerella	Brevibacillus	Brevibacterium	Brevifollis	Brevitalea	Brevundimonas	Breznakibacter	Brochothrix	Brucella	Brumimicrobium	Bryobacter	Bryocella	Buchananella	Buchnera	Bulleidia	Burkholderia-Caballeronia-Paraburkholderia	Butyribacter	Butyricimonas	Butyrivibrio	Bythopirellula	C39	CAG-352	CAG-56	Caldalkalibacillus	Caldibacillus	Caldicoprobacter	Caldimonas	Caldisericum	Caldovatus	Caloribacterium	Calorithrix	Calothrix PCC-6303	Camelimonas	Campylobacter	Candidatus Accumulibacter	Candidatus Actinomarina	Candidatus Alysiosphaera	Candidatus Aquiluna	Candidatus Aquirestis	Candidatus Bacilloplasma	Candidatus Berkiella	Candidatus Bipolaricaulis	Candidatus Caldatribacterium	Candidatus Cardinium	Candidatus Chloroploca	Candidatus Competibacter	Candidatus Contendobacter	Candidatus Cryptoprodotis	Candidatus Finniella	Candidatus Fritschea	Candidatus Jettenia	Candidatus Koribacter	Candidatus Kuenenia	Candidatus Latescibacter	Candidatus Megaira	Candidatus Methanofastidiosum	Candidatus Methylospira	Candidatus Microthrix	Candidatus Nitrosoarchaeum	Candidatus Nitrosocosmicus	Candidatus Nitrososphaera	Candidatus Nitrosotenuis	Candidatus Nostocoida	Candidatus Nucleicultrix	Candidatus Obscuribacter	Candidatus Odyssella	Candidatus Omnitrophus	Candidatus Ovatusbacter	Candidatus Paracaedibacter	Candidatus Protochlamydia	Candidatus Rhabdochlamydia	Candidatus Rubidus	Candidatus Saccharimonas	Candidatus Soleaferrea	Candidatus Stammerula	Candidatus Thiobios	Candidatus Udaeobacter	Candidatus Uzinura	Candidatus Xiphinematobacter	Canibacter	Canicola	Capnocytophaga	Caproiciproducens	Cardiobacterium	Carnimonas	Carnobacterium	Caryophanon	Castellaniella	Catenibacterium	Catonella	Caulobacter	Cavicella	Cellulomonas	Cellulosibacter	Cellulosilyticum	Cellulosimicrobium	Cellvibrio	CENA359	Centipeda	Cephaloticoccus	Cereibacter	Cetobacterium	Chalicogloea CCALA 975	Chelativorans	Chelatococcus	Chishuiella	Chitinimonas	Chitinivorax	Chitinophaga	CHKCI001	CHKCI002	Chloronema	Christensenella	Christensenellaceae R-7 group	Chromobacterium	Chroococcidiopsis PCC 7203	Chroococcidiopsis SAG 2023	Chryseobacterium	Chryseolinea	Chryseomicrobium	Chryseotalea	Chthoniobacter	Citricoccus	Citrobacter	CL500-29 marine group	CL500-3	Clavibacter	Cloacibacillus	Cloacibacterium	Clostridium	Cnuella	Cobetia	Cohnella	Colidextribacter	Collinsella	Colwellia	Comamonas	Companilactobacillus	Conchiformibius	Conexibacter	Confluentibacter	Constrictibacter	Coprobacillus	Coprobacter	Coprococcus	Coprothermobacter	Coraliomargarita	Corticibacter	Corticibacterium	Corynebacterium	Craurococcus	Crenalkalicoccus	Croceibacterium	Crocinitomix	Cruoricaptor	Cryobacterium	Cryptanaerobacter	CSP1-2	Culicoidibacter	Cumulibacter	Cupriavidus	Curtobacterium	Curvibacter	Cutibacterium	Cyanobium PCC-6307	Cyclobacterium	Cypionkella	Cystobacter	Cytophaga	Daejeonella	Dankookia	Dapisostemonum CCIBt 3536	Dasania	Dechlorobacter	Dechloromonas	Deefgea	Defluviicoccus	Defluviitaleaceae UCG-011	Deinobacterium	Deinococcus	Delftia	Dellaglioa	Denitratisoma	Denitrobacterium	Dermabacter	Dermacoccus	Dermatophilus	Desemzia	Desertimonas	Desulfobacca	Desulfobacter	Desulfobulbus	Desulfocella	Desulfomicrobium	Desulfomonile	Desulfonispora	Desulfoplanes	Desulfotomaculum	Desulfovibrio	DEV114	Devosia	Devriesea	Dialister	Dielma	Dietzia	Dinghuibacter	Diplosphaera	DMER64	Dokdonella	Dolosigranulum	Domibacillus	Dongia	Dorea	DSSF69	DTU089	Duganella	Dyadobacter	Dysgonomonas	Edaphobacter	Edaphobaculum	Edaphocola	Eggerthella	Eggerthia	Eikenella	Eisenbergiella	Elizabethkingia	Ellin6055	Ellin6067	Elstera	Elusimicrobium	Empedobacter	Emticicia	Endobacter	Endomicrobium	Enhydrobacter	Enorma	Ensifer	Enterocloster	Enterococcus	Enterovirga	Ephemeroptericola	Epulopiscium	Ercella	Eremococcus	Erysipelothrix	Erysipelotrichaceae UCG-003	Erysipelotrichaceae UCG-006	Erythrobacter	Escherichia-Shigella	Ethanoligenens	Eubacterium	Euzebyella	Exiguobacterium	Exilispira	Extibacter	Ezakiella	F0058	F0332	Facklamia	Faecalibacter	Faecalibacterium	Faecalicatena	Faecalicoccus	Faecalimonas	Faecalitalea	Falcatimonas	Falsochrobactrum	Family XIII AD3011 group	Family XIII UCG-001	Fannyhessea	Fastidiosipila	Faucicola	FCPS473	Fenollaria	Ferritrophicum	Ferruginibacter	Fervidobacterium	FFCH7168	Fibrella	Fibrisoma	Fibrobacter	Filifactor	Filimonas	Fimbriiglobus	Fimbriimonas	Finegoldia	Flaviaestuariibacter	Flaviflexus	Flavihumibacter	Flavilitoribacter	Flavimobilis	Flavirhabdus	Flavisolibacter	Flavitalea	Flavobacterium	Flavonifractor	Flectobacillus	Flexilinea	Flexivirga	Fluviicola	Fluviispira	Fontibacter	Fonticella	Fournierella	Francisella	Franconibacter	Frederiksenia	Fretibacterium	Frigidibacter	Frisingicoccus	Frondihabitans	Fructilactobacillus	Fructobacillus	Fuerstia	FukuN18 freshwater group	Fulvibacter	Fuscovulum	Fusibacter	Fusicatenibacter	Fusobacterium	Gaiella	Galbitalea	Gallicola	Garciella	Gardnerella	GCA-900066575	Gemella	Geminicoccus	Gemmata	Gemmatimonas	Gemmatirosa	Gemmiger	Gemmobacter	Geobacillus	Geodermatophilus	Geothrix	Gibbsiella	Gimesia	Glaciecola	Gleimia	Gloeocapsa PCC-7428	Gluconobacter	Glutamicibacter	Glycomyces	Gordonia	Gordonibacter	Gorillibacterium	Gracilibacter	Granulicatella	Granulicella	Granulicoccus	Granulosicoccus	Gryllotalpicola	Guggenheimella	H1	Haematobacter	Haemophilus	Halalkalicoccus	Halioglobus	Halobacteriovorax	Halobacterium	Halococcus	Haloferax	Haloferula	Halolamina	Halomonas	Haloparvum	Halorubrum	Halostagnicola	Halothiobacillus	Hansschlegelia	Haoranjiania	Hartmannibacter	Hassallia	Helcobacillus	Helcococcus	Helicobacter	Herbaspirillum	Herbiconiux	Herminiimonas	Herpetosiphon	hgcI clade	Hirschia	Hoeflea	Holdemanella	Holdemania	Holophaga	Hornefia	Howardella	Hoylesella	Hoyosella	HT002	Huanghella	Hungatella	Hydrocarboniphaga	Hydrogenispora	Hydrogenoanaerobacterium	Hydrogenophaga	Hydrogenophilus	Hydrotalea	Hymenobacter	Hyphomicrobium	Hyphomonas	Hypnocyclicus	Iamia	Idiomarina	Ignatzschineria	Ignavibacterium	Ignavigranum	IheB3-7	Ilumatobacter	Ilyomonas	IMCC26134	IMCC26207	Inhella	Insolitispirillum	Intestinibacter	Intestinimonas	Intrasporangium	IS-44	Isosphaera	Izhakiella	Janibacter	Janthinobacterium	Jatrophihabitans	JCM 18997	JdFR-76	Jejudonia	Jeotgalicoccus	JGI 0001001-H03	JGI-0000079-D21	Johnsonella	Jonquetella	Kaistia	Kallotenue	KD3-10	Kiloniella	Kineococcus	Kineosphaera	Kingella	Kitasatospora	Klenkia	Kocuria	Kouleothrix	Kribbella	Kriegella	Kroppenstedtia	Kurthia	Kushneria	Kytococcus	Labilithrix	Labrys	Laceyella	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Lachnospiraceae AC2044 group	Lachnospiraceae FCS020 group	Lachnospiraceae ND3007 group	Lachnospiraceae NK3A20 group	Lachnospiraceae NK4A136 group	Lachnospiraceae UCG-003	Lachnospiraceae UCG-010	Lacibacter	Lacihabitans	Lacinutrix	Lacticaseibacillus	Lactiplantibacillus	Lactivibrio	Lactobacillus	Lactococcus	Lactovum	Lampropedia	Lancefieldella	Lapillicoccus	Laribacter	Larkinella	Latilactobacillus	Lautropia	Lawsonella	LD29	Leadbetterella	Legionella	Leifsonia	Lentilactobacillus	Lentimicrobium	Lentimonas	Lentisphaera	Leptolinea	Leptolyngbya ANT.L52.2	Leptolyngbya Es-Yyy1000	Leptolyngbya PCC-6306	Leptonema	Leptospira	Leptotrichia	Leucobacter	Leuconostoc	Leucothrix	Levilactobacillus	Levilinea	Lewinella	Leyella	Lichenibacterium	Ligilactobacillus	Limibaculum	Limnothrix	Limosilactobacillus	Listeria	Litoreibacter	Litorilinea	Litorimonas	LNR A2-18	Loigolactobacillus	Loktanella	Longibaculum	Longilinea	Longimicrobium	Longivirga	Lonsdalea	Luteibacter	Luteimonas	Luteitalea	Luteococcus	Luteolibacter	Lutispora	Lysobacter	Macellibacteroides	Macrococcus	Mageeibacillus	Magnetospirillum	Malikia	Mammaliicoccus	Mangroviflexus	Mangrovihabitans	Maribacter	Marine Benthic Group D and DHVEG-1	Mariniblastus	Marinicella	Marinicrinis	Marinifilum	Marinilactibacillus	Mariniluteicoccus	Marinobacterium	Marinococcus	Marinomonas	Marivibrio	Marivita	Marivivens	Marmoricola	Martelella	Marvinbryantia	Massilia	Massiliomicrobiota	Mastigocladopsis PCC-10914	Mediterraneibacter	Megamonas	Megasphaera	Meiothermus	Melaminivora	Melittangium	Merdibacter	Mesoflavibacter	Mesorhizobium	Mesotoga	Methanobacterium	Methanobrevibacter	Methanocorpusculum	Methanoculleus	Methanofollis	Methanolinea	Methanomassiliicoccus	Methanomicrobium	Methanoregula	Methanosarcina	Methanospirillum	Methanothrix	Methylobacillus	Methylobacterium	Methylocaldum	Methylocella	Methylophilus	Methylopila	Methylorubrum	Methylosarcina	Methylotenera	Microbacterium	Microbispora	Microcella	Micrococcus	Microlunatus	Micropruina	Microvirga	Millisia	Miniimonas	Mitsuokella	MN 122.2a	MND1	Mobilicoccus	Mobilitalea	Mobiluncus	Modestobacter	Mogibacterium	Moheibacter	Monoglobus	Moorella	Moraxella	Moritella	Mucilaginibacter	Mucispirillum	Murdochiella	Muricoccus	Mycobacterium	Mycoplasma	Myroides	Myxococcus	Nakamurella	Nannocystis	Natribacillus	Natronococcus	Natronorubrum	Naumannella	Necropsobacter	Negativibacillus	Negativicoccus	Neisseria	Nemorincola	Neo-b11	Neochlamydia	Neptunomonas	Nesterenkonia	Nevskia	Niabella	Nitriliruptor	Nitrosomonas	Nitrosospira	Nitrospira	Nitrospirillum	Niveibacterium	Niveispirillum	NK4A214 group	Nocardia	Nocardioides	Nocardiopsis	Nosocomiicoccus	Nostoc PCC-73102	Nostoc PCC-7524	Noviherbaspirillum	Novipirellula	Novispirillum	Novosphingobium	NS5 marine group	Nubsella	Oblitimonas	Oceaniovalibus	Oceaniserpentilla	Oceanisphaera	Oceanivirga	Odoribacter	Oerskovia	OLB12	OLB13	OLB17	OLB8	Oleibacter	Oleiharenicola	Oleiphilus	Oleispira	Oligella	Oligoflexus	Oligosphaera	Olivibacter	Olleya	Olsenella	OM27 clade	OM60(NOR5) clade	Opitutus	Oribacterium	Ornatilinea	Ornithinibacter	Ornithinicoccus	Ornithinimicrobium	Oscillibacter	Oscillospira	Oxalicibacterium	Oxobacter	P3OB-42	Paenalcaligenes	Paenarthrobacter	Paenibacillus	Paeniclostridium	Paeniglutamicibacter	Paenochrobactrum	Pajaroellobacter	Paludibacter	Paludibacterium	Paludibaculum	Paludicola	Paludisphaera	Panacibacter	Pannonibacter	Papillibacter	Parabacteroides	Paraclostridium	Paracoccus	Paraconexibacter	Parafilimonas	Parageobacillus	Paraglaciecola	Paralactobacillus	Paraprevotella	Pararhizobium	Pararhodobacter	Parascardovia	Parasediminibacterium	Parasegetibacter	Parasphingorhabdus	Parasutterella	Parvimonas	Parviterribacter	Pasteurella	Patulibacter	Pectinatus	Pectobacterium	Pediococcus	Pedobacter	Pedococcus-Phycicoccus	Pedomicrobium	Pedosphaera	Pelagibaca	Pelolinea	Pelosinus	Pelospora	Pelotomaculum	Peptoanaerobacter	Peptoclostridium	Peptococcus	Peptoniphilus	Peptostreptococcus	Peredibacter	Peribacillus	Periweissella	Perlucidibaca	Persicirhabdus	Persicitalea	Petrimonas	Phaeodactylibacter	Phascolarctobacterium	Phaselicystis	Phenylobacterium	Phocaeicola	Phormidesmis ANT.LACV5.1	Phormidium SAG 37.90	Phormidium SAG 81.79	Photobacterium	Phreatobacter	Phycisphaera	Pir3 lineage	Pir4 lineage	Pirellula	Planctomicrobium	Planctopirus	Planktosalinus	Planktothrix NIVA-CYA 15	Plasticicumulans	Pleomorphomonas	Pleurocapsa PCC-7319	Pleurocapsa PCC-7327	PMMR1	Polaribacter	Polaromonas	Polyangium	Polycyclovorans	Polymorphobacter	Polynucleobacter	Pontibacter	Porphyromonas	Porticoccus	Prauserella	Prevotella	Prevotellaceae NK3B31 group	Prevotellaceae UCG-001	Prevotellaceae UCG-003	Prevotellaceae UCG-004	Pricia	Prochlorothrix PCC-9006	Profundimonas	Promicromonospora	Propionibacterium	Propioniciclava	Propionicimonas	Propionimicrobium	Propionispira	Propionispora	Prosthecobacter	Proteiniborus	Proteiniclasticum	Proteiniphilum	Proteocatella	Proteus	Providencia	Pseudaeromonas	Pseudahrensia	Pseudarthrobacter	Pseudazoarcus	Pseudoalteromonas	Pseudobdellovibrio	Pseudochelatococcus	Pseudoclavibacter	Pseudodesulfovibrio	Pseudoduganella	Pseudofulvibacter	Pseudofulvimonas	Pseudoglutamicibacter	Pseudohongiella	Pseudokineococcus	Pseudolabrys	Pseudoleptotrichia	Pseudolysobacter	Pseudomonas	Pseudonocardia	Pseudopedobacter	Pseudopelobacter	Pseudophaeobacter	Pseudoprevotella	Pseudoramibacter	Pseudorhodobacter	Pseudorhodoferax	Pseudorhodoplanes	Pseudostreptobacillus	Pseudotenacibaculum	Pseudothauera	Pseudoxanthomonas	Psychrilyobacter	Psychrobacter	Psychroglaciecola	Psychromonas	Psychrosphaera	Puia	Puteibacter	Pygmaiobacter	Quadrisphaera	Raineyella	Ralstonia	Rarimicrobium	RBG-16-49-21	Rectinema	Reyranella	Rheinheimera	Rhizobium	Rhizocola	Rhizorhabdus	Rhizorhapis	Rhodanobacter	Rhodobaculum	Rhodococcus	Rhodocytophaga	Rhodoferax	Rhodoluna	Rhodopila	Rhodopirellula	Rhodoplanes	Rhodopseudomonas	Rhodovarius	Rhodovastum	Rickettsia	Rickettsiella	Riemerella	Rikenellaceae RC9 gut group	Risungbinella	Rivicola	Rodentibacter	Romboutsia	Roseateles	Roseburia	Roseiarcus	Roseicella	Roseimarinus	Roseimaritima	Roseimicrobium	Roseisolibacter	Roseococcus	Roseomonas	Rothia	RS62 marine group	Rubellimicrobium	Rubidimonas	Rubinisphaera	Rubricoccus	Rubripirellula	Rubritalea	Rubritepida	Rubrivirga	Rubrobacter	Rudanella	Ruegeria	Rufibacter	Rugamonas	Rugosibacter	Ruminiclostridium	Ruminococcus	Runella	Rurimicrobium	Ruthenibacterium	S5-A14a	S50 wastewater-sludge group	Saccharibacillus	Saccharofermentans	Saccharopolyspora	Salimicrobium	Salinicoccus	Salinicola	Salinifilum	Salinimicrobium	Salinirepens	Salinivibrio	Salmonella	Sandaracinobacter	Sandaracinomonas	Sandaracinus	Saprospira	Sarcina	SC103	Scardovia	SCGC AAA011-D5	SCGC AAA164-E04	SCGC AAA286-E23	Schaalia	Schizothrix LEGE 07164	Schleiferilactobacillus	Schlesneria	Scytonema PCC-7110	Scytonema UCFS19	Scytonema UTEX 2349	Scytonema VB-61278	SD04E11	Sedimentibacter	Sediminibacterium	Sediminispirochaeta	Segatella	Seinonella	Seleniivibrio	Selenomonas	Sellimonas	Senegalimassilia	Serinicoccus	SH-PL14	Shewanella	Shinella	Shouchella	Shuttleworthia	Silanimonas	Silvanigrella	Simkania	Simonsiella	Singulisphaera	Sinibacillus	Siphonobacter	Skermanella	Skermania	SKP-2	Slackia	SM1A02	Smithella	Sneathia	Sneathiella	Snodgrassella	Soehngenia	Solidesulfovibrio	Solimonas	Solirubrobacter	Solitalea	Solobacterium	Sorangium	SP3-e08	Specibacter	Sphaerochaeta	Sphaerotilus	Sphingoaurantiacus	Sphingobacterium	Sphingobium	Sphingomonas	Sphingopyxis	Sphingorhabdus	Sphingosinithalassobacter	Spirochaeta	Spiroplasma	Spirosoma	Spirulina P7	Spongiimicrobium	Sporobacter	Sporolactobacillus	Sporolituus	Sporomusa	Stackebrandtia	Stagnimonas	Staphylococcus	Starkeya	Stella	Stenotrophobacter	Stenotrophomonas	Stomatobaculum	Streptacidiphilus	Streptobacillus	Streptococcus	Streptomyces	Subdoligranulum	Subgroup 10	Succiniclasticum	Succinivibrio	Sulfuricurvum	Sulfurimonas	Sulfurospirillum	Sumerlaea	Sutterella	Sva0081 sediment group	Swaminathania	SWB02	Symbiobacterium	Synechococcus CC9902	Syner-01	Syntrophobacter	Syntrophomonas	Syntrophorhabdus	Tabrizicola	Tahibacter	Taibaiella	Tannerella	Tardiphaga	Tautonia	Tellurimicrobium	Telmatocola	Tenacibaculum	Tepidanaerobacter	Tepidimonas	Tepidiphilus	Tepidisphaera	Teretinema	Terrabacter	Terribacillus	Terriglobus	Terrimicrobium	Terrimonas	Terrisporobacter	Tessaracoccus	Tetragenococcus	Thalassiella	Thermicanus	Thermoactinomyces	Thermoanaerobacterium	Thermoanaerobaculum	Thermobacillus	Thermobispora	Thermomonas	Thermosinus	Thermostaphylospora	Thermovirga	Thermus	Thiobacillus	Thiopseudomonas	Thomasclavelia	TM7a	TM7x	Tolumonas	Tolypothrix	TPD-58	Tractidigestivibacter	Treponema	Truepera	Tsukamurella	Tumebacillus	Tundrisphaera	Tunicatimonas	Turicibacter	Turneriella	Tuwongella	Tychonema CCAP 1459-11B	Tyzzerella	U29-B03	UBA12409	UBA12411	UC5-1-2E3	UCG-002	UCG-003	UCG-004	UCG-005	UCG-008	UCG-009	Unassigned	Undibacterium	Urania-1B-19 marine sediment group	Uruburuella	UTCFX1	Vagococcus	Vampirovibrio	Varibaculum	Variibacter	Variovorax	Veillonella	Verruc-01	Verrucomicrobium	Vibrio	Vibrionimonas	Vicinamibacter	Vicingus	Victivallis	Virgibacillus	Virgisporangium	Vitreoscilla	Vogesella	Vulcaniibacterium	W5	W5053	WCHB1-32	Weissella	Weizmannia	Williamsia	Winkia	Wolbachia	Wolinella	Xanthobacter	Xanthomonas	Xylanibacillus	Xylanimonas	Xylophilus	Yangia	YB-42	YC-ZSS-LKJ147	Yersinia	Youhaiella	Z20	Zag_111	Zoogloea	Zymobacter
SRR5709175	17538	0	0	0	0	0	0	0	0	0	0	34	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	15	25	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	11	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	11	68	15	0	0	0	0	1666	0	10	2	0	0	0	28	0	0	101	0	11	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	4	0	1	0	0	0	72	0	1	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	232	5	0	0	0	0	0	0	0	0	2	0	0	0	1410	0	0	58	0	0	0	2	0	0	0	0	0	2	0	0	100	8	0	0	0	1	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	4	0	6	0	0	0	0	4	0	0	0	0	0	8	0	0	0	1	0	0	0	4	0	2	0	0	0	0	0	0	1	0	2794	0	0	0	2	7	0	0	0	1	0	0	0	31	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	19	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	4	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	102	0	0	0	1	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	422	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	73	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	25	5	0	0	3	0	0	0	0	0	108	0	0	0	11	0	1	0	0	0	0	0	0	0	0	8	0	7	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0	4	5	0	3	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	79	0	0	0	1	5	0	0	54	0	1	130	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	1	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	28	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	157	47	0	0	0	0	0	0	6	1	0	0	0	11	0	18	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	9	0	0	57	0	0	0	0	0	1	0	8	0	0	0	1	0	0	0	0	0	165	0	0	3	0	0	2	0	6	19	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	44	2014	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	24	0	177	6	0	0	0	0	0	0	0	0	3	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	19	6	287	11	9	0	0	0	2	0	0	0	0	0	0	0	0	522	0	0	0	197	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	17	4	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3389	0	0	0	0	0	0	0	0	39	36	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	53	0	5	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0
