run	[Enterobacter]	[Eubacterium] brachy group	[Eubacterium] eligens group	[Eubacterium] ruminantium group	[Eubacterium] saphenum group	[Eubacterium] siraeum group	[Eubacterium] sulci group	[Eubacterium] ventriosum group	[Eubacterium] xylanophilum group	[Eubacterium] yurii group	[Ruminococcus] gauvreauii group	[Ruminococcus] gnavus group	Abditibacterium	Abiotrophia	Absiella	Acetobacter	Achromobacter	Acidaminococcus	Acidibacter	Acidiferrimicrobium	Acidiphilium	Acidisphaera	Acidocella	Acidothermus	Acidovorax	Acinetobacter	Actinobacillus	Actinomadura	Actinomyces	Actinomycetospora	Actinoplanes	Actinotalea	Actinotignum	Acutalibacter	Adhaeribacter	Advenella	Aequorivita	Aeribacillus	Aerococcus	Aeromicrobium	Aeromonas	Aestuariimicrobium	Afipia	Agaricicola	Agathobacter	Agathobaculum	Aggregatibacter	Aggregatilinea	Agreia	Agrobacterium	Agrococcus	Agromyces	Ahniella	Akkermansia	Albibacter	Albibacterium	Alcaligenes	Alcanivorax	Alicyclobacillus	Aliidiomarina	Alishewanella	Alistipes	Aliterella	Alkalibacterium	Alkalicoccobacillus	Alkalihalobacillus	Alkalihalophilus	Alkaliphilus	Alkanindiges	Allgaiera	Allobranchiibius	Alloiococcus	Alloprevotella	Allorhizobium	alphaI cluster	Alteraurantiacibacter	Altericroceibacterium	Alysiella	Amaricoccus	Ameyamaea	Aminipila	Aminobacter	Ammoniphilus	Amnibacterium	Anaerobacillus	Anaerobacterium	Anaerobutyricum	Anaerococcus	Anaerolinea	Anaerorhabdus	Anaerostipes	Anaerotruncus	Anaerovibrio	Anaerovorax	Ancylobacter	Aneurinibacillus	Angustibacter	Anoxybacillus	Aquabacterium	Aquicella	Aquihabitans	Aquipuribacter	Arachnia	Arcanobacterium	Arcicella	Arcobacter	Arcticibacter	Arenibacillus	Arenimonas	Aridibacter	Arsenicicoccus	Arthrobacter	Arthrospira PCC-7345	Asaccharobacter	Asaccharospora	Asaia	Asinibacterium	Asticcacaulis	Atopobium	Atopococcus	Atopostipes	Aurantisolimonas	Aureimonas	Auricoccus-Abyssicoccus	Azohydromonas	Azomonas	Azospira	Azospirillum	Azotobacter	Bacillus	Bact-08	Bacteroides	Baekduia	Barnesiella	Barrientosiimonas	Bartonella	Bauldia	Belnapia	Bergeriella	Bergeyella	Berryella	Bifidobacterium	Bilophila	BIyi10	Blastocatella	Blastococcus	Blastomonas	Blattabacterium	Blautia	Bogoriella	Bombilactobacillus	Bosea	Brachybacterium	Brachymonas	Bradyrhizobium	Brevibacillus	Brevibacterium	Brevitalea	Brevundimonas	Breznakia	Brochothrix	Brooklawnia	Brucella	Brumimicrobium	Bryobacter	Buchananella	Buchnera	Bulleidia	Burkholderia-Caballeronia-Paraburkholderia	Buttiauxella	Butyribacter	Butyricimonas	Butyrivibrio	C1-B045	Caenimonas	CAG-196	CAG-352	CAG-56	Caldibacillus	Caldicoprobacter	Caldimonas	Caldovatus	Calothrix PCC-6303	Campylobacter	Candidatus Accumulibacter	Candidatus Alysiosphaera	Candidatus Babela	Candidatus Berkiella	Candidatus Cardinium	Candidatus Chloroploca	Candidatus Finniella	Candidatus Hepatincola	Candidatus Megaira	Candidatus Obscuribacter	Candidatus Omnitrophus	Candidatus Ovatusbacter	Candidatus Planktophila	Candidatus Portiera	Candidatus Profftella	Candidatus Saccharimonas	Candidatus Solibacter	Candidatus Udaeobacter	Candidatus Vestibaculum	Candidimonas	Canibacter	Capnocytophaga	Cardiobacterium	Carnobacterium	Catenibacterium	Catonella	Caulobacter	Cavicella	Cellulomonas	Cellulosimicrobium	Cellvibrio	CENA359	Centipeda	Cereibacter	Cesiribacter	Chalicogloea CCALA 975	Chamaesiphon PCC-7430	Chelatococcus	Chiayiivirga	Chishuiella	Chitinimonas	Chitinophaga	Chloronema	Christensenellaceae R-7 group	Chroococcidiopsis CC1	Chroococcidiopsis SAG 2023	Chryseobacterium	Chryseolinea	Chryseomicrobium	Chthoniobacter	Chthonobacter	Chthonomonas	Ciceribacter	Citricoccus	Citrobacter	CL500-29 marine group	CL500-3	Clavibacter	Cloacibacterium	Clostridiisalibacter	Clostridium	Cnuella	Cnuibacter	Cohnella	Colidextribacter	Collinsella	Comamonas	Commensalibacter	Conchiformibius	Conexibacter	Confluentibacter	Conservatibacter	Coprobacillus	Coprococcus	Corallococcus	Corticibacter	Corynebacterium	Couchioplanes	Coxiella	Crenalkalicoccus	Crinalium SAG 22.89	Croceibacterium	Crossiella	Cruoricaptor	Cryobacterium	Cryptobacterium	Cryptosporangium	Cupriavidus	Curtobacterium	Curvibacter	Cutibacterium	Cyanobium PCC-6307	Cypionkella	Cytobacillus	Cytophaga	Daeguia	Daejeonella	Daejeonia	Dankookia	Dechloromonas	Defluviicoccus	Defluviitaleaceae UCG-011	Deinococcus	Delftia	Dellaglioa	Demequina	Denitratisoma	Dermabacter	Dermacoccus	Desemzia	Desertimonas	Desulfitibacter	Desulfobulbus	Desulfotomaculum	Devosia	Dialister	Diaminobutyricimonas	Diaphorobacter	Dielma	Dietzia	Dinghuibacter	Diplosphaera	Dokdonella	Dolosigranulum	Domibacillus	Dongia	Dorea	Dubosiella	Duffyella	Duganella	Dyadobacter	Dysgonomonas	E1B-B3-114	Ectobacillus	Edaphobacter	Edaphobaculum	Eggerthella	Eggerthia	Eikenella	Elizabethkingia	Ellin6055	Ellin6067	Empedobacter	Endobacterium	Enhydrobacter	Ensifer	Enterobacter	Enterocloster	Enterococcus	Enterovirga	Ephemeroptericola	Epidermidibacterium	Eremococcus	Erwinia	Erysipelothrix	Erysipelotrichaceae UCG-003	Erysipelotrichaceae UCG-006	Erythrobacter	Escherichia-Shigella	Ethanoligenens	Evansella	Ewingella	Exiguobacterium	Extibacter	Ezakiella	F0058	F0332	Facilibium	Facklamia	Faecalibacterium	Faecalicoccus	Faecalimonas	Falsirhodobacter	Family XIII AD3011 group	Family XIII UCG-001	Fannyhessea	Fastidiosipila	Fenollaria	Ferdinandcohnia	Fermentimonas	Ferruginibacter	Fervidobacterium	FFCH7168	Fibrella	Fibrisoma	Fictibacillus	Filifactor	Fimbriiglobus	Finegoldia	Flaviaestuariibacter	Flaviflexus	Flavimobilis	Flavisolibacter	Flavitalea	Flavobacterium	Flectobacillus	Flexilinea	Floricoccus	Fluviicola	Fluviispira	Fontibacillus	Fonticella	Formivibrio	Fr127	Frederiksenia	Fretibacterium	Frigoribacterium	Frisingicoccus	Frondihabitans	Fructobacillus	Fuscovulum	Fusicatenibacter	Fusobacterium	Gaiella	Galbitalea	Gallicola	Gallionella	Gardnerella	Garicola	Gelidibacter	Gemella	Geminicoccus	Gemmata	Gemmatimonas	Gemmatirosa	Gemmiger	Gemmobacter	Geobacillus	Geodermatophilus	Georgenia	Gilliamella	Gleimia	Globicatella	Gluconacetobacter	Gluconobacter	Glutamicibacter	Gordonia	Granulicatella	Granulicella	Granulicoccus	Guggenheimella	Gulosibacter	Haematobacter	Haematomicrobium	Haemophilus	Hafnia-Obesumbacterium	Halalkalibacter	Halalkalibacterium	Haliscomenobacter	Haloactinomyces	Halomonas	Haloplasma	Hansschlegelia	Helcococcus	Herbaspirillum	Herbiconiux	Herbinix	Herminiimonas	Herpetosiphon	Hirschia	HN-HF0106	Hoeflea	Holdemanella	Hornefia	Howardella	Hoylesella	HT002	Humibacillus	Hydrogenispora	Hydrogenophaga	Hydrogenophilus	Hydrotalea	Hymenobacter	Hypericibacter	Hyphomicrobium	Hypnocyclicus	Iamia	Ideonella	Ignavigranum	Ilumatobacter	Ilyomonas	Intestinibacter	IS-44	Isoptericola	Janibacter	Janthinobacterium	Jatrophihabitans	Jeotgalibaca	Jeotgalicoccus	JGI 0001001-H03	Johnsonella	Jonquetella	Kaistia	Kallipyga	KCM-B-112	Kerstersia	Ketobacter	Kineococcus	Kingella	Kinneretia	Kitasatospora	Klebsiella	Klenkia	Kluyvera	Knoellia	Kocuria	Kosakonia	Kouleothrix	Krasilnikovia	Kroppenstedtia	Kurthia	Kytococcus	Labrys	Laceyella	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Lachnospiraceae FCS020 group	Lachnospiraceae ND3007 group	Lachnospiraceae NK3A20 group	Lachnospiraceae NK4A136 group	Lachnospiraceae UCG-003	Lachnospiraceae UCG-004	Lachnospiraceae UCG-007	Lachnospiraceae UCG-008	Lachnospiraceae UCG-010	Lachnospiraceae XPB1014 group	Lacibacter	Lacticaseibacillus	Lactobacillus	Lactococcus	Lancefieldella	Lapillicoccus	Larkinella	Latilactobacillus	Lautropia	Lawsonella	Lederbergia	Legionella	Leifsonia	Lelliottia	Lentimicrobium	Leptolyngbya EcFYyyy-00	Leptolyngbya PCC-6306	Leptothrix	Leptotrichia	Leucobacter	Leuconostoc	Leyella	Lichenibacterium	Limnobacter	Litchfieldia	Longibaculum	Longimicrobium	Lunatibacter	Luteibacter	Luteimonas	Luteitalea	Luteococcus	Luteolibacter	Lysinibacillus	Lysobacter	Macrococcus	Mageeibacillus	Malikia	Mammaliicoccus	Mariniblastus	Marinilactibacillus	Mariniluteicoccus	Marinobacter	Marinomonas	Marisediminicola	Marmoricola	Massilia	Massiliomicrobiota	Massiliprevotella	Mediterraneibacter	Megamonas	Melaminivora	Merdibacter	Mesobacillus	Mesonia	Mesoplasma	Mesorhizobium	Metabacillus	Metasolibacillus	Methylibium	Methylobacterium	Methyloceanibacter	Methylocella	Methylophilus	Methylopila	Methylorosula	Methylorubrum	Methylotenera	Methyloversatilis	Micavibrio	Microbacterium	Micrococcus	Microlunatus	Micromonospora	Micropruina	Microvirga	Miniimonas	ML602J-51	mle1-7	MN 122.2a	MND1	Mobilitalea	Mobiluncus	Modestobacter	Mogibacterium	Moheibacter	Monoglobus	Moraxella	Morganella	Mucilaginibacter	Mucispirillum	Murdochiella	Mycetocola	Mycobacterium	Mycoplasma	Myroides	Myxococcus	Nakamurella	Nannocystis	Naumannella	Negativibacillus	Negativicoccus	Neisseria	Nemorincola	Neo-b11	Neobacillus	Neomicrococcus	Neorhizobium	Nesterenkonia	Nevskia	Niabella	Niallia	Nitrosomonas	Nitrosospira	Nitrospira	Niveibacterium	Niveispirillum	NK4A214 group	Nocardia	Nocardioides	Nocardiopsis	Nodosilinea PCC-7104	Nosocomiicoccus	Nostoc PCC-73102	Nostoc PCC-7524	Noviherbaspirillum	Novosphingobium	Nubsella	Oblitimonas	oc32	Oceanisphaera	Odoribacter	Oerskovia	Ohtaekwangia	Okibacterium	OLB12	OLB13	OLB17	Oleiharenicola	Oligella	Oligoflexus	Olivibacter	Olsenella	OM27 clade	Opitutus	Oribacterium	Ornithinibacter	Ornithinicoccus	Ornithinimicrobium	Oryzomicrobium	Oscillibacter	Oscillospira	Ottowia	Oxalophagus	P3OB-42	Paenarthrobacter	Paenibacillus	Paeniclostridium	Paeniglutamicibacter	Paenirhodobacter	Paenisporosarcina	Pajaroellobacter	Paludibacter	Paludibaculum	Paludicola	Paludisphaera	Panacagrimonas	Panacibacter	Pannonibacter	Pantoea	Parabacteroides	Paracoccus	Paraconexibacter	Parafilimonas	Parageobacillus	Paraprevotella	Parapusillimonas	Pararhizobium	Pararhodobacter	Parasegetibacter	Parasutterella	Parvimonas	Parviterribacter	Patulibacter	Paucibacter	Pectobacterium	Pedobacter	Pedococcus-Phycicoccus	Pedomicrobium	Pelosinus	Peptoclostridium	Peptoniphilus	Peptostreptococcus	Peredibacter	Peribacillus	Perlucidibaca	Permianibacter	Persicitalea	Petalonema ANT.LG2.8	Phascolarctobacterium	Phaselicystis	Phenylobacterium	Phormidium CYN64	Photobacterium	Phreatobacter	Phyllobacterium	Pigmentiphaga	Pir4 lineage	Pirellula	Planctomicrobium	Planctopirus	Planifilum	Planococcus	Plantactinospora	Plantibacter	Plot4-2H12	PMMR1	Polaromonas	Polycyclovorans	Polygonibacillus	Polymorphobacter	Pontibacter	Porphyromonas	Portibacter	possible genus 04	possible genus Sk018	Prauserella	Prevotella	Prevotellaceae Ga6A1 group	Prevotellaceae UCG-003	Prevotellaceae UCG-004	Priestia	Promicromonospora	Propionibacterium	Propionicicella	Propioniciclava	Propioniferax	Propionimicrobium	Propionivibrio	Prosthecobacter	Proteiniclasticum	Proteiniphilum	Proteus	Providencia	Pseudactinotalea	Pseudaminobacter	Pseudarthrobacter	Pseudidiomarina	Pseudoalteromonas	Pseudobdellovibrio	Pseudochrobactrum	Pseudocitrobacter	Pseudoclavibacter	Pseudoglutamicibacter	Pseudohongiella	Pseudokineococcus	Pseudolabrys	Pseudoleptotrichia	Pseudolysinimonas	Pseudolysobacter	Pseudomonas	Pseudonocardia	Pseudopedobacter	Pseudorhodoferax	Pseudorhodoplanes	Pseudoxanthomonas	Psychrobacillus	Psychrobacter	Psychroflexus	Psychroglaciecola	Psychromonas	Puia	Qipengyuania	Quadrisphaera	Quatrionicoccus	Rahnella	Raineya	Raineyella	Ralstonia	Ramlibacter	Raoultella	Rathayibacter	Renibacterium	Reyranella	Rhabdogloea	Rheinheimera	Rhizobacter	Rhizobium	Rhizorhabdus	Rhizorhapis	Rhodanobacter	Rhodobacter	Rhodococcus	Rhodocytophaga	Rhodoferax	Rhodoplanes	Rhodopseudomonas	Rhodovarius	Rickettsia	Rickettsiella	Rikenellaceae RC9 gut group	Robinsoniella	Romboutsia	Roseateles	Roseburia	Roseicella	Roseisolibacter	Roseomonas	Roseovarius	Rossellomorea	Rothia	Rouxiella	Ruania	Rubellimicrobium	Rubritepida	Rubrivirga	Rubrobacter	Rudanella	Rufibacter	Rugamonas	Ruminiclostridium	Ruminobacter	Ruminococcus	Rummeliibacillus	Runella	Ruthenibacterium	S5-A14a	Saccharibacillus	Saccharofermentans	Saccharopolyspora	Salegentibacter	Salinicoccus	Salinimicrobium	Sandaracinobacter	Sandaracinus	Sanguibacter	Sarcina	Schaalia	Schinkia	Schleiferia	Schumannella	Scytonema UTEX 2349	Scytonema VB-61278	SD04E11	Sediminibacterium	Segatella	Segetibacter	Selenomonas	Sellimonas	Serinibacter	Serinicoccus	Serratia	SH-PL14	Shewanella	Shimazuella	Shimwellia	Shinella	Shouchella	Shuttleworthia	Siminovitchia	Simonsiella	Simplicispira	Singulisphaera	Skermanella	Slackia	SM1A02	Smaragdicoccus	SN8	Sneathia	Snodgrassella	Solibacillus	Solirubrobacter	Solitalea	Solobacterium	Sphaerobacter	Sphaerotilus	Sphingoaurantiacus	Sphingobacterium	Sphingobium	Sphingomonas	Sphingopyxis	Sphingorhabdus	Sphingosinicella	Spiroplasma	Spirosoma	Sporichthya	Sporosarcina	Stackebrandtia	Staphylococcus	Stenotrophobacter	Stenotrophomonas	Steroidobacter	Stigmatella	Stomatobaculum	Streptobacillus	Streptococcus	Streptomyces	Subgroup 10	Subtercola	Sumerlaea	Sutcliffiella	Sutterella	Symbiobacterium	Syntrophaceticus	Tabrizicola	Taibaiella	Tannerella	Tannockella	Tardiphaga	Tatumella	Tautonia	Telluria	Tepidicella	Tepidimicrobium	Tepidimonas	Tepidiphilus	Tepidisphaera	Terriglobus	Terrimonas	Terrisporobacter	Tersicoccus	Tessaracoccus	Tetragenococcus	Thalassiella	Thauera	Thermicanus	Thermoactinomyces	Thermoanaerobacterium	Thermobifida	Thermomicrobium	Thermomonas	Thermopolyspora	Thermosulfuriphilus	Thermothrix	Thermus	Thiobacillus	Thiopseudomonas	Thiothrix	Thomasclavelia	Tianweitania	Tissierella	TM7a	TM7x	Tolumonas	Tomitella	Treponema	Trichococcus	Truepera	Trueperella	Tsukamurella	Tumebacillus	Tundrisphaera	Turicibacter	Tychonema CCAP 1459-11B	Tyzzerella	UBA12409	UC5-1-2E3	UCG-002	UCG-003	UCG-005	UCG-009	Umezawaea	Unassigned	Undibacterium	Ureibacillus	UTBCD1	Vagococcus	Vampirovibrio	Varibaculum	Variibacter	Variovorax	Veillonella	Verticiella	Vibrio	Vibrionimonas	Virgisporangium	Vogesella	Vulcaniibacterium	Vulgatibacter	W5053	WCHB1-32	Weeksella	Weizmannia	Williamsia	Wilmottia Ant-Ph58	Winkia	Woeseia	Xanthobacter	Xanthomonas	Xylanibacillus	Xylophilus	Yaniella	YC-ZSS-LKJ147	Yinghuangia	Yokenella	Zhengella	Zoogloea
ERR6650269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039677816133	0	0	0	0	0	0	0	0	0	0.00793556322660001	0	0	0	0	0	0.00793556322660001	0	0	0	0	0.0119033448399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119033448399	0	0	0	0	0	0.0119033448399	0	0	0.892750862992501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158711264532	0	0	0	0.841169702019601	0	0.00793556322660001	0	0	0	0.0158711264532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0238066896798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0238066896798	0	0	0	0	0	0	0	0.0119033448399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198389080665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7732412807999	0	0	0	0	0	0	0	0	0	0	0	0	0	15.3989604412173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.603102805221601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0238066896798	0	0	0	0	0	0	0	0	0	0	0.3015514026108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1309367932389	0	0	0	0	0	0	0	0.0357100345197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00793556322660001	0	0	0	0	0	0	0	0	0.1110978851724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119033448399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1904535174384	0	0	0	0	0	0	0	0	0.00793556322660001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039677816133	0	0	0	0.0158711264532	0.940364242352101	0	0	0.0317422529064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158711264532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0238066896798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158711264532	0	0	0	0	0	0	0	0	0	0.1944212990517	0.0833234138793001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158711264532	0	0	0	0	0.1230012300123	0	0	0	0	0	0.039677816133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3809070348768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039677816133	0	0	0.039677816133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0317422529064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198389080665	0	0	0	0	0	0	0	0	72.9754394318137	0	0	0	0	0	0	0.4801015752093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849105265246201	0	0	0	0	0	0	0	0	0.0039677816133	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277744712931	0	0	0	0	0	0	0	0	0	0	0
ERR6650274	0	0.0205761316872428	0	0	0	0	0	0	0	0	0	0	0.0617283950617284	0	0	0	0	0	0	0	0.0411522633744856	0.0480109739368999	0	0	0	0.102880658436214	0.0617283950617284	0	0.747599451303155	0	0	0	0	0	0	0	0	0	0.102880658436214	0	0	0	0	0	0	0	0	0	0	0	0	0.0274348422496571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0411522633744856	0	0	0	0	0	0	0	0	0.445816186556927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288065843621399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.960219478737997	0	0.0137174211248285	0	0	0	0	0	0	0	0.0137174211248285	0	0	0	0	0	0.102880658436214	0	0	0	0	0	0	0.1440329218107	0	0	0	0.0411522633744856	0	0	0	0	0	0.0205761316872428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0617283950617284	0	0.0342935528120713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205761316872428	0	0.0274348422496571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0342935528120713	0	0.0274348422496571	0	0	0	0	0	0	0	0	0	0.109739368998628	0.0205761316872428	0	0.0274348422496571	0	0	0	0	0	0	0.0205761316872428	0	0	0	0	0	0	0	14.2866941015089	0	0	0	0.0548696844993141	0	0	0	0	0	0	0	0.0411522633744856	0	28.0315500685871	0	0	0	0	0	0	0	0	0	0	0	0.603566529492455	0	0	0	0	0.0823045267489712	0	0	0	0	0	0	0.0205761316872428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.322359396433471	0	0	0	0	0	0	0	0.0137174211248285	0.00685871056241427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137174211248285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.322359396433471	0	0	0	0.0342935528120713	0.0411522633744856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205761316872428	0	0	0	0	0	0	0	0.123456790123457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0480109739368999	0	0	0	0	0	0	0	0.219478737997257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.679012345679012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0411522633744856	0	0	0	0	0	0	0	0.171467764060357	0.00685871056241427	0	0	0	0.00685871056241427	0	0.0480109739368999	0.41838134430727	0	0	0	0	0	0	0	0	0.0548696844993141	0	0	0	0	0	0.00685871056241427	0	0	0	0	0	0.0411522633744856	0	0	0	0.0548696844993141	0	0	0	0	0.00685871056241427	0.0685871056241426	0	0	0.0480109739368999	0	0	0	0	0	0.0548696844993141	0	0.1440329218107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137174211248285	0.123456790123457	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240054869684499	0	0	0	0	0	0	0	0	0	0.0685871056241426	3.57338820301783	0.219478737997257	0	0	0	0	0	0	0	0	0	0	0.679012345679012	0	0	0	0.0137174211248285	0	0.0342935528120713	0	0	0	0	0	0	0	0	0	0	0	0	0.0891632373113855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130315500685871	0	0.0205761316872428	0.00685871056241427	0	0	0.0480109739368999	0.0274348422496571	0	0	0	0	0	0	0.0274348422496571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0411522633744856	0	0	0	0	0	0	0	0.0548696844993141	0	0.137174211248285	0	0	0	0	0	0	0	0	0	0.0274348422496571	0	0	0	0	0	0	0	0	0	0.0205761316872428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0891632373113855	0	0	0	0	0.0411522633744856	0	0	0	0.0137174211248285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0617283950617284	0	0	0	0	0	0	0	1.22770919067215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0274348422496571	0.0137174211248285	0	0	0	0	0	0	0	0	0	0.0754458161865569	0	0	0	0	0	0	0	0	0	0.0274348422496571	0	0	0	0	0.171467764060357	0	0	0.329218106995885	0	0	0.1440329218107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0480109739368999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137174211248285	0.0274348422496571	0	0	0	0	0	0	0.0137174211248285	0	0	0	0	0	0	0	0.637860082304527	0	0	0	0	0	0	0.0548696844993141	0	29.0946502057613	0	0	0.0342935528120713	0	0	0	4.54732510288066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0617283950617284	0	0	0	0	0	0	0	0	0	0	7.05761316872428	0	0	0	0	0	0	0	0.219478737997257	0.0137174211248285	0	0	0	0	0	0	0	0	0	0	0	0	0	0.384087791495199	0	0	0	0.0411522633744856	0	0	0	0	0	0	0
